userId,movieId,ts
3394,1179,2000-08-28 20:10:15
3394,293,2000-08-28 20:10:36
3394,1227,2000-08-28 20:10:36
3395,3793,2000-08-28 18:37:42
3395,3148,2000-08-29 01:17:39
3396,180,2000-08-28 17:42:33
3396,3052,2000-08-28 17:42:46
3397,1952,2000-08-28 16:53:11
3397,306,2000-08-28 16:53:51
3397,919,2000-08-28 16:54:57
3399,3408,2000-08-29 21:00:55
3399,2716,2000-08-29 21:01:17
3400,1270,2000-11-30 21:29:56
3400,1266,2000-11-30 21:30:11
3400,1258,2000-11-30 21:30:29
3402,2291,2000-08-31 13:50:08
3402,3157,2000-08-31 13:51:13
3402,232,2000-08-31 13:52:08
3403,3615,2000-08-28 02:57:00
3403,2857,2000-08-28 03:01:02
3403,1025,2000-08-28 03:01:51
3404,590,2000-08-28 01:24:14
3404,653,2000-08-28 01:25:02
3404,1377,2000-08-28 01:25:02
3405,608,2000-11-14 01:57:30
3405,1090,2000-11-14 01:58:08
3405,1259,2000-11-14 01:58:08
3406,1960,2000-08-28 01:06:56
3406,2248,2000-08-28 01:06:56
3406,3101,2000-08-28 01:07:22
3407,2571,2000-08-28 00:24:34
3407,2028,2000-08-28 00:27:33
3409,353,2000-08-28 00:13:51
3409,587,2000-08-28 00:13:51
3409,1620,2000-08-28 00:13:51
3410,3786,2002-06-19 02:36:17
3410,932,2002-06-23 03:20:33
3411,904,2002-02-16 23:39:47
3411,1208,2002-02-16 23:40:51
3412,1653,2002-09-03 16:02:59
3412,358,2002-09-03 16:03:30
3412,1385,2002-09-03 16:03:30
3413,1307,2002-10-19 07:36:44
3413,1945,2002-10-20 08:58:53
3413,2348,2002-10-20 08:59:51
3414,3753,2000-11-28 20:29:19
3414,3798,2000-11-28 20:31:19
3415,1395,2000-08-29 03:22:00
3415,1663,2000-08-29 03:22:00
3415,1127,2000-08-29 03:22:29
3417,908,2000-08-27 17:45:13
3417,1251,2000-08-27 17:45:13
3417,1233,2000-08-27 17:47:34
3418,901,2000-08-31 01:48:03
3418,982,2000-08-31 01:49:40
3419,2009,2000-08-27 17:23:46
3419,185,2000-08-27 17:24:23
3420,1694,2001-07-17 16:19:13
3420,3897,2001-07-17 16:19:13
3420,3755,2001-07-17 16:19:46
3421,2706,2000-08-27 21:42:27
3421,3363,2000-08-27 21:42:27
3421,3421,2000-08-27 21:44:53
3422,2870,2000-08-27 22:09:54
3422,915,2000-08-27 22:11:25
3422,3516,2000-08-27 22:11:25
3423,1290,2002-10-10 06:53:51
3423,3261,2002-10-10 06:53:51
3423,11,2002-10-10 06:54:25
3424,1641,2000-08-27 06:53:16
3424,1835,2000-08-27 06:53:16
3424,3247,2000-08-27 06:53:16
3425,3481,2001-01-03 22:43:38
3425,3536,2001-01-03 22:44:44
3425,3098,2001-06-17 18:32:29
3426,527,2000-08-27 05:14:56
3426,3265,2000-08-27 05:14:56
3427,628,2000-08-27 03:00:56
3427,161,2000-08-27 03:01:47
3427,1732,2000-08-27 03:01:47
3428,1203,2001-05-16 02:45:35
3428,1303,2001-05-19 09:10:37
3428,2882,2001-05-19 16:57:23
3429,904,2000-08-27 02:20:10
3429,3083,2000-08-27 02:20:45
3429,1183,2000-08-27 02:21:13
3430,2973,2001-05-11 23:20:57
3430,2359,2001-06-03 00:55:32
3430,3435,2001-06-03 00:56:21
3431,2243,2000-08-27 01:10:20
3431,2080,2000-08-27 01:10:48
3432,2989,2000-08-27 01:10:52
3432,3698,2000-08-27 01:10:52
3432,2376,2000-08-27 01:11:05
3434,36,2000-08-27 00:39:52
3434,778,2000-08-27 00:39:52
3434,1885,2000-08-27 00:39:52
3436,2456,2002-11-21 01:16:08
3436,427,2002-11-21 01:16:23
3437,3052,2000-11-04 00:54:33
3437,3948,2000-11-04 00:54:33
3437,2908,2000-11-15 02:18:28
3438,2336,2000-08-27 15:39:58
3438,2599,2000-08-27 15:39:58
3438,2881,2000-08-27 15:39:58
3439,2245,2000-08-26 19:56:51
3439,1135,2000-08-26 19:57:16
3439,2145,2000-08-26 19:57:16
3440,1094,2000-08-26 18:24:27
3440,1213,2000-08-26 18:24:45
3440,1784,2000-08-26 18:25:31
3441,1200,2001-12-30 07:21:31
3441,1291,2001-12-30 07:24:06
3442,2291,2000-08-26 16:38:05
3442,39,2000-08-26 16:38:18
3442,223,2000-08-26 16:38:47
3443,1334,2000-08-26 15:38:57
3443,1653,2000-08-26 15:39:14
3443,930,2000-08-26 15:40:40
3445,2090,2000-08-26 08:53:37
3445,2394,2000-08-26 08:53:37
3446,799,2000-08-26 04:24:45
3446,2867,2000-08-26 04:24:45
3446,3839,2000-08-26 04:24:45
3447,2707,2000-08-26 04:47:42
3447,2739,2000-08-26 04:48:46
3448,1801,2000-08-26 02:15:09
3448,1580,2000-08-26 02:15:31
3448,2571,2000-08-26 02:15:58
3449,589,2000-08-26 01:54:14
3449,968,2000-08-26 01:54:14
3449,1374,2000-08-26 01:54:14
3451,2391,2000-08-25 22:43:54
3451,164,2000-08-25 22:44:46
3451,457,2000-08-25 22:44:46
3452,1210,2002-09-13 15:30:52
3452,1183,2002-09-13 15:31:13
3452,1222,2002-09-13 15:31:41
3455,1617,2000-08-25 19:58:00
3455,1732,2000-08-25 19:58:12
3456,1374,2000-08-25 20:05:29
3456,2428,2000-08-25 20:05:29
3456,750,2000-08-25 20:06:39
3457,3617,2001-10-14 02:15:55
3457,501,2001-10-14 02:18:01
3457,1411,2001-10-14 02:18:33
3458,1731,2000-08-25 17:46:18
3458,2701,2000-08-25 17:48:24
3458,2559,2000-08-25 17:49:02
3459,3481,2001-11-03 08:07:53
3459,3536,2001-11-03 08:13:35
3460,589,2000-08-25 06:38:22
3460,1270,2000-08-25 06:38:22
3460,1200,2000-08-25 06:38:38
3461,1610,2000-08-25 05:25:45
3461,3703,2000-08-25 05:25:45
3461,1136,2000-08-25 05:27:25
3463,1222,2000-08-25 03:42:48
3463,1240,2000-08-25 03:42:48
3464,1258,2001-07-21 02:25:16
3464,1090,2001-07-21 02:26:29
3464,2729,2001-07-21 02:26:29
3465,367,2000-08-25 02:26:26
3465,2105,2000-08-25 02:26:26
3465,2622,2000-08-25 02:26:26
3466,3019,2000-08-24 23:56:12
3466,778,2000-08-24 23:56:35
3466,800,2000-08-24 23:57:38
3467,1197,2000-08-24 23:53:30
3467,32,2000-08-24 23:54:28
3468,2804,2000-08-24 22:31:32
3468,154,2000-08-24 22:31:56
3468,593,2000-08-24 22:31:56
3469,760,2000-08-25 20:02:20
3469,3066,2000-08-25 20:02:20
3469,3339,2000-08-25 20:02:20
3470,597,2000-08-24 20:51:30
3470,2335,2000-08-24 20:51:51
3471,6,2002-12-14 22:25:36
3471,3360,2002-12-14 22:25:55
3471,3773,2002-12-14 22:27:07
3472,2109,2000-08-24 18:55:07
3472,1258,2000-08-24 18:55:23
3472,3552,2000-08-24 18:55:23
3473,2763,2001-01-01 16:37:01
3473,3897,2001-01-01 16:40:06
3473,3915,2001-01-01 16:42:11
3474,919,2000-08-24 16:32:00
3474,3429,2000-08-24 16:32:00
3474,3872,2000-08-24 16:32:57
3477,918,2000-08-24 14:27:53
3477,1282,2000-08-24 14:27:53
3477,2099,2000-08-24 14:27:53
3478,906,2000-08-24 12:29:10
3478,924,2000-08-24 12:29:37
3479,1287,2000-08-24 04:19:16
3479,3535,2000-08-24 04:20:43
3479,1210,2000-08-24 04:21:20
3480,377,2000-08-24 03:35:45
3480,543,2000-08-24 03:35:45
3480,3044,2000-08-24 03:35:45
3481,3503,2000-09-12 07:26:21
3481,1248,2000-09-12 07:27:02
3482,2662,2000-08-23 22:59:09
3482,1625,2000-08-23 22:59:56
3482,2457,2000-08-23 22:59:56
3483,1608,2002-01-10 17:16:30
3483,1440,2002-01-10 17:17:41
3485,589,2000-08-24 05:26:12
3485,1263,2000-08-24 05:26:12
3485,1198,2000-08-24 05:26:45
3487,1372,2000-08-24 00:18:51
3487,1265,2000-08-24 01:34:20
3488,1544,2000-08-23 17:17:13
3488,172,2000-08-23 17:18:30
3491,32,2000-08-24 15:17:11
3491,17,2000-08-24 15:19:08
3491,628,2000-08-24 15:24:08
3492,1278,2000-10-31 14:04:32
3492,3499,2000-10-31 14:04:32
3492,3914,2000-11-29 17:16:34
3494,2013,2000-08-23 13:42:24
3494,2841,2000-08-23 13:43:00
3496,2395,2000-08-23 06:15:33
3496,21,2000-08-23 06:15:47
3496,356,2000-08-23 06:15:47
3497,1172,2000-08-25 05:54:09
3497,1264,2000-08-25 05:54:09
3497,1277,2000-08-25 05:54:09
3499,1994,2000-08-25 20:26:42
3499,2551,2000-08-25 20:26:56
3500,1272,2000-08-23 02:13:45
3500,1294,2000-08-23 02:13:45
3501,1269,2000-08-23 15:11:48
3501,2205,2000-08-23 15:11:48
3502,1213,2000-08-23 01:04:56
3502,1704,2000-08-23 01:04:56
3502,2028,2000-08-23 01:04:56
3503,1298,2002-01-10 00:20:29
3503,2160,2002-01-23 19:59:21
3503,1258,2002-01-23 20:03:45
3504,2174,2002-06-19 00:03:36
3504,29,2002-06-19 00:07:31
3504,1211,2002-06-19 00:07:49
3506,529,2000-08-29 16:50:58
3506,608,2000-08-29 16:50:58
3506,293,2000-08-29 16:52:07
3508,2365,2000-08-22 20:07:13
3508,1205,2000-08-22 20:08:01
3508,1573,2000-08-22 20:08:01
3509,2355,2003-01-04 03:48:39
3509,2541,2003-01-04 03:48:39
3510,588,2000-08-23 16:04:45
3510,223,2000-08-23 16:05:11
3510,2324,2000-08-23 16:05:11
3511,1307,2000-08-22 21:23:11
3511,2137,2000-08-22 21:23:11
3511,965,2000-08-22 21:23:26
3512,1907,2001-10-29 20:14:50
3512,1597,2001-11-02 17:34:08
3513,1895,2000-08-28 15:56:17
3513,3327,2000-08-28 15:56:55
3514,1276,2000-08-22 19:30:21
3514,260,2000-08-22 19:30:39
3514,1199,2000-08-22 19:30:39
3515,2289,2000-08-23 20:24:29
3515,3175,2000-08-23 20:24:29
3515,21,2000-08-23 20:24:56
3516,1198,2000-12-01 21:32:24
3516,1256,2000-12-01 21:32:24
3517,3087,2000-08-22 18:15:51
3517,368,2000-08-22 18:16:13
3517,785,2000-08-22 18:16:13
3518,1732,2002-03-11 21:32:52
3518,1041,2002-03-11 21:40:31
3519,3136,2003-01-13 04:19:42
3519,3077,2003-01-13 04:22:16
3520,1945,2003-02-11 02:59:04
3520,1939,2003-02-11 03:00:00
3521,3148,2000-08-22 06:30:10
3521,3081,2000-08-22 06:30:33
3521,3082,2000-08-22 06:30:33
3522,316,2000-08-22 03:27:39
3522,2353,2000-08-22 03:27:58
3522,736,2000-08-22 03:28:19
3523,608,2000-08-22 02:32:41
3523,2762,2000-08-22 02:32:41
3523,919,2000-08-22 02:42:16
3524,3238,2000-12-02 03:54:42
3524,2861,2000-12-02 03:54:58
3524,3623,2000-12-02 03:56:12
3525,2428,2000-08-22 21:05:21
3525,332,2000-08-22 21:05:43
3530,736,2000-08-21 22:02:58
3530,780,2000-08-21 22:02:58
3531,3481,2002-12-21 21:27:07
3531,3893,2002-12-21 21:27:07
3533,1120,2000-08-28 23:01:23
3533,1569,2000-08-28 23:01:23
3534,912,2000-08-21 20:19:55
3534,1226,2000-08-21 20:19:55
3534,920,2000-08-21 20:20:20
3535,589,2000-08-21 19:20:38
3535,1610,2000-08-21 19:21:07
3535,1954,2000-08-21 19:21:07
3536,473,2000-08-21 20:10:55
3536,520,2000-08-21 20:12:02
3536,1027,2000-08-21 20:12:02
3539,1125,2000-08-23 08:57:56
3539,3040,2000-08-23 08:58:12
3539,3760,2000-08-23 08:58:12
3540,70,2000-11-06 00:09:13
3540,3450,2000-11-06 00:09:13
3540,3513,2000-11-06 00:09:13
3541,1208,2000-08-21 16:46:51
3541,1805,2000-08-21 16:46:51
3541,3019,2000-08-21 16:46:51
3542,3484,2000-08-21 16:25:11
3542,3355,2000-08-21 16:25:35
3543,293,2000-08-21 14:44:40
3543,926,2000-08-21 14:44:40
3544,901,2000-08-21 14:08:13
3544,914,2000-08-21 14:08:36
3544,919,2000-08-21 14:08:36
3545,1179,2000-08-21 12:09:04
3545,1748,2000-08-21 12:09:04
3546,3093,2000-09-03 19:39:00
3546,446,2000-09-03 20:06:14
3546,854,2000-09-03 20:06:14
3547,3749,2001-09-16 06:38:38
3547,1293,2001-11-04 00:47:32
3547,1955,2001-11-04 00:48:58
3549,3685,2000-08-21 02:40:28
3549,223,2000-08-21 02:40:53
3549,3361,2000-08-21 02:40:53
3550,1032,2002-12-09 14:44:07
3550,1298,2002-12-27 19:42:16
3550,3911,2002-12-29 16:07:06
3551,531,2000-08-21 02:14:53
3551,2697,2000-08-21 02:14:53
3551,3271,2000-08-21 02:14:53
3552,3147,2000-08-21 00:39:54
3552,3148,2000-08-21 00:39:54
3554,3499,2000-08-20 22:06:57
3554,1407,2000-08-20 22:07:17
3556,1136,2000-08-20 21:51:51
3556,2997,2000-08-20 21:52:15
3556,1259,2000-08-20 21:52:44
3558,408,2000-08-20 21:07:28
3558,1810,2000-08-20 21:08:01
3559,356,2000-08-20 18:42:35
3559,1680,2000-08-20 18:42:35
3559,2572,2000-08-20 18:43:06
3560,39,2001-08-19 21:15:03
3560,588,2001-08-19 21:17:09
3560,2302,2001-08-19 21:17:09
3561,2640,2000-12-10 20:24:58
3561,2991,2000-12-10 20:24:58
3561,3635,2000-12-10 20:24:58
3562,830,2002-06-23 03:51:45
3562,300,2002-09-21 17:49:23
3562,1957,2002-10-03 14:59:57
3563,1298,2000-08-20 16:17:23
3563,2003,2000-08-20 16:17:47
3564,1909,2000-08-26 18:16:26
3564,3770,2000-08-26 18:16:43
3564,2011,2000-08-26 18:17:05
3565,1210,2000-08-20 15:11:54
3565,610,2000-08-20 15:13:05
3566,260,2000-08-20 07:21:17
3566,920,2000-08-20 07:21:17
3566,1259,2000-08-20 07:21:38
3568,1334,2000-08-20 04:40:42
3568,1909,2000-08-20 04:40:42
3568,2640,2000-08-20 04:40:42
3570,2247,2000-08-20 02:34:44
3570,3470,2000-08-20 02:36:43
3571,580,2001-01-17 22:03:11
3571,1625,2001-01-17 22:03:58
3571,3745,2001-01-17 22:05:58
3572,73,2000-08-20 01:48:19
3572,1678,2000-08-20 01:48:19
3572,3260,2000-08-20 01:48:19
3573,3755,2000-08-20 16:29:12
3573,329,2000-08-20 16:30:32
3574,1863,2000-08-20 00:43:31
3574,2721,2000-08-20 00:47:08
3574,3578,2000-08-20 00:47:34
3575,2867,2000-08-19 21:20:44
3575,3273,2000-08-19 21:20:44
3575,1690,2000-08-19 21:21:22
3576,2866,2000-08-19 22:45:36
3576,2534,2000-08-19 22:45:54
3576,3384,2000-08-19 22:45:54
3577,3,2000-08-19 19:06:40
3577,1721,2000-08-19 19:08:44
3577,2045,2000-08-19 19:09:31
3578,909,2000-08-20 17:33:20
3578,933,2000-08-20 17:33:20
3578,2469,2000-08-20 17:33:20
3579,3703,2000-08-26 21:41:58
3579,592,2000-08-26 21:42:30
3579,2363,2000-08-26 21:42:30
3580,1356,2000-08-27 15:06:57
3580,1527,2000-08-27 15:06:57
3580,2115,2000-08-27 15:06:57
3581,1573,2000-08-19 15:44:52
3581,1909,2000-08-19 15:44:52
3581,1356,2000-08-19 15:45:15
3583,915,2000-08-19 14:41:16
3583,1183,2000-08-19 14:41:16
3583,1393,2000-08-19 14:41:16
3585,474,2000-08-19 15:57:06
3585,933,2000-08-19 15:57:06
3585,1269,2000-08-19 15:57:06
3586,948,2000-08-19 14:02:28
3586,1019,2000-08-19 14:02:52
3586,2454,2000-08-19 14:02:52
3587,3370,2000-08-19 07:53:44
3587,1222,2000-08-19 07:55:56
3587,2406,2000-08-19 07:58:01
3588,3152,2000-08-19 05:28:08
3588,2728,2000-08-19 05:28:48
3588,3169,2000-08-19 05:29:26
3590,3791,2002-10-28 00:41:00
3590,3408,2002-10-28 00:50:56
3590,3578,2002-10-28 00:51:29
3591,750,2001-01-01 20:47:11
3591,1221,2001-01-01 20:47:11
3591,260,2001-01-01 20:47:28
3592,1216,2002-05-31 08:13:54
3592,1225,2002-05-31 08:22:41
3592,3897,2002-08-09 07:38:32
3593,2716,2000-08-18 22:03:01
3593,2926,2000-08-18 22:03:01
3594,2134,2000-08-18 22:02:15
3594,1019,2000-08-18 22:02:31
3594,3615,2000-08-18 22:02:31
3595,2683,2000-08-18 20:27:18
3595,2694,2000-08-18 20:27:40
3596,1189,2000-12-09 05:09:47
3596,1649,2000-12-09 05:09:47
3596,162,2000-12-09 05:10:06
3597,596,2000-08-18 20:55:10
3597,2096,2000-08-18 20:55:10
3597,2137,2000-08-18 20:55:10
3599,1,2000-10-09 20:44:54
3599,2858,2000-10-09 20:44:54
3602,745,2000-10-05 01:56:11
3602,2040,2000-10-05 01:56:42
3602,1552,2000-10-05 01:57:06
3604,1517,2000-08-18 15:53:17
3604,1784,2000-08-18 15:53:17
3604,2124,2000-08-18 15:53:17
3605,778,2000-08-26 21:00:07
3605,175,2000-08-26 21:00:57
3606,3107,2000-08-18 15:32:37
3606,225,2000-08-18 15:33:04
3606,262,2000-08-18 15:33:38
3608,1821,2000-08-18 15:41:23
3608,5,2000-08-18 15:42:23
3608,1541,2000-08-18 15:42:23
3611,2803,2000-08-18 16:13:43
3611,3793,2000-08-19 04:01:27
3611,3614,2000-08-19 04:03:55
3612,1726,2000-08-28 16:21:41
3612,2671,2000-08-28 16:21:55
3612,1233,2000-09-04 22:55:43
3613,707,2001-06-19 05:36:52
3613,2561,2001-06-19 05:37:02
3613,1221,2001-06-19 05:38:23
3614,2003,2000-08-18 13:34:33
3614,2081,2000-08-18 13:34:33
3614,3591,2000-08-18 13:34:33
3615,1394,2000-08-18 12:58:19
3615,714,2000-08-18 12:59:08
3615,3007,2000-08-18 13:00:39
3616,2194,2000-08-18 12:23:29
3616,1374,2000-08-18 12:24:15
3616,2529,2000-08-18 12:24:15
3619,1863,2000-08-18 08:01:20
3619,3765,2000-08-18 08:01:20
3619,3897,2000-09-24 22:40:55
3620,3949,2002-01-02 20:38:26
3620,1645,2002-01-02 20:43:04
3620,1261,2002-01-02 20:43:49
3621,2997,2000-08-19 19:58:42
3621,2395,2000-08-19 19:59:00
3622,3418,2000-08-18 04:11:41
3622,1610,2000-08-18 04:12:12
3622,2947,2000-08-18 04:12:12
3623,2940,2000-08-18 02:45:25
3623,3334,2000-08-18 02:45:25
3623,942,2000-08-18 02:45:52
3624,1693,2001-02-26 17:49:31
3624,951,2001-03-13 21:42:45
3624,1250,2001-03-28 20:25:29
3626,908,2002-04-10 05:33:59
3626,923,2002-04-10 05:33:59
3626,1206,2002-04-10 05:35:54
3627,253,2000-08-17 22:04:53
3627,3176,2000-08-17 22:05:31
3628,2605,2000-09-24 01:30:47
3628,2688,2000-09-24 01:31:15
3628,3578,2000-09-24 01:32:19
3629,260,2000-08-17 18:44:44
3629,2324,2000-08-17 18:44:44
3629,527,2000-08-17 18:45:11
3630,595,2000-08-20 02:54:30
3630,2081,2000-08-20 02:54:30
3630,2085,2000-08-20 02:54:30
3631,733,2000-08-18 15:12:38
3631,610,2000-08-18 15:13:01
3631,2193,2000-08-18 15:13:01
3632,2605,2000-08-17 18:17:34
3632,2688,2000-08-17 18:17:52
3632,1732,2000-08-17 18:20:53
3633,260,2000-08-17 15:40:12
3633,858,2000-08-17 15:40:12
3633,1198,2000-08-17 15:40:12
3634,3536,2000-08-18 23:36:25
3634,3510,2000-08-18 23:39:11
3635,708,2000-08-17 13:04:52
3635,2065,2000-08-17 13:04:52
3638,733,2000-08-18 06:32:26
3638,1031,2000-08-18 06:32:26
3638,1216,2000-08-18 06:32:26
3640,3615,2000-08-17 03:12:39
3640,3510,2000-08-17 03:12:56
3643,3555,2000-10-21 22:40:17
3643,3316,2000-10-21 22:41:16
3644,608,2000-08-16 23:52:35
3644,1179,2000-08-16 23:52:35
3646,3730,2000-08-16 23:29:10
3646,3871,2000-08-16 23:29:26
3646,306,2000-08-16 23:29:41
3648,65,2002-06-14 00:05:06
3648,1257,2002-08-02 22:20:21
3649,3039,2000-08-16 20:24:21
3649,1259,2000-08-16 20:24:47
3649,1374,2000-08-16 20:24:47
3650,514,2000-11-21 20:43:07
3650,3745,2000-11-21 20:43:07
3651,2683,2000-08-16 22:20:54
3651,2706,2000-08-16 22:20:54
3652,2301,2002-04-17 19:38:13
3652,1197,2002-04-17 19:38:31
3653,1268,2000-08-16 19:33:08
3653,1275,2000-08-16 19:33:08
3653,2193,2000-08-16 19:33:08
3654,1352,2000-09-07 05:25:49
3654,493,2000-10-13 03:10:45
3655,1198,2000-08-16 19:03:20
3655,1196,2000-08-16 19:03:52
3655,50,2000-08-16 19:04:46
3657,2278,2000-08-16 17:41:49
3657,1552,2000-08-16 17:43:38
3657,2167,2000-08-16 17:43:38
3659,589,2000-08-16 16:58:06
3659,1265,2000-08-16 16:58:06
3660,1127,2000-08-16 13:55:06
3660,2117,2000-08-16 13:55:06
3660,2407,2000-08-16 13:55:06
3661,2003,2000-08-16 13:33:04
3661,1130,2000-08-16 13:33:21
3661,2167,2000-08-16 13:33:21
3663,2402,2000-08-16 07:36:42
3663,2468,2000-08-16 07:37:13
3664,648,2000-08-16 05:38:00
3664,912,2000-08-16 05:43:29
3665,2475,2001-06-29 23:47:34
3665,2505,2001-06-29 23:48:13
3665,344,2001-06-29 23:48:54
3666,2278,2000-08-16 02:52:53
3666,2916,2000-08-16 02:52:53
3666,2944,2000-08-16 02:52:53
3667,262,2000-08-16 00:32:57
3667,1097,2000-08-16 00:34:47
3668,1589,2000-08-16 00:02:27
3668,3788,2000-08-16 00:02:27
3668,1394,2000-08-16 00:03:35
3669,6,2000-08-18 22:59:59
3669,1784,2000-08-18 23:00:18
3670,3850,2000-08-15 22:03:43
3670,3877,2000-08-15 22:03:43
3670,3324,2000-08-15 22:04:05
3671,1722,2000-08-15 21:52:53
3671,95,2000-08-15 21:53:38
3671,1429,2000-08-15 21:53:38
3672,2003,2000-08-15 22:10:38
3672,2615,2000-08-15 22:10:38
3673,2318,2000-10-09 05:05:37
3673,232,2000-10-09 05:06:01
3673,235,2000-10-09 05:06:01
3674,6,2000-08-16 16:25:48
3674,474,2000-08-16 16:25:48
3674,1610,2000-08-16 16:25:48
3675,901,2000-08-15 19:59:18
3675,2052,2000-08-15 19:59:18
3675,2431,2000-08-15 19:59:18
3676,595,2000-08-15 18:25:21
3676,2081,2000-08-15 18:25:21
3678,1371,2000-08-23 18:05:39
3678,2034,2000-08-23 18:05:39
3678,2531,2000-08-23 18:05:39
3679,2003,2001-02-06 18:03:28
3679,1130,2001-02-06 18:04:09
3679,3770,2001-02-06 18:04:09
3680,1954,2000-08-15 17:28:39
3680,3246,2000-08-15 17:28:39
3680,161,2000-08-15 17:28:57
3681,3863,2001-02-05 14:33:45
3681,3952,2001-03-18 21:33:34
3681,3717,2001-03-18 21:34:19
3682,1135,2000-08-15 16:01:17
3682,2423,2000-08-15 16:01:17
3682,2478,2000-08-15 16:02:17
3683,2204,2000-08-28 14:12:10
3683,3920,2000-09-20 23:46:46
3684,3538,2000-08-15 14:54:40
3684,527,2000-08-15 14:56:11
3684,720,2000-08-15 14:56:11
3686,1394,2000-09-29 16:51:20
3686,3362,2000-09-29 16:51:20
3686,3504,2000-09-29 16:51:20
3687,1204,2000-08-15 06:09:03
3687,1262,2000-08-15 06:09:03
3688,2920,2002-06-28 00:23:50
3688,3078,2002-06-28 00:24:42
3688,3002,2002-06-28 00:25:20
3690,3173,2000-09-05 04:06:40
3690,3793,2000-09-05 04:07:06
3690,3556,2000-09-05 04:07:33
3691,3557,2002-03-24 10:29:44
3691,2025,2002-05-20 06:19:22
3691,2329,2002-08-06 15:12:34
3692,253,2000-08-16 03:41:32
3692,968,2000-08-16 03:41:32
3692,1347,2000-08-16 03:41:32
3693,76,2003-01-29 16:11:31
3693,648,2003-02-01 06:23:12
3693,1629,2003-02-03 14:53:24
3694,608,2000-08-15 01:32:00
3694,1207,2000-08-15 01:32:00
3694,3114,2000-08-15 01:33:11
3695,908,2002-02-20 06:38:33
3695,3252,2002-02-20 06:40:12
3695,2136,2002-02-20 06:41:28
3696,3255,2000-08-15 01:38:11
3696,3476,2000-08-15 01:38:24
3696,1042,2000-08-15 01:38:41
3697,653,2000-08-15 01:19:50
3697,2105,2000-08-15 01:19:50
3697,2161,2000-08-15 01:19:50
3699,2728,2000-08-14 23:07:42
3699,954,2000-08-14 23:08:17
3699,2205,2000-08-14 23:08:17
3700,491,2000-08-14 22:21:00
3700,1680,2000-08-14 22:21:00
3700,1810,2000-08-14 22:21:00
3701,904,2002-09-03 17:54:14
3701,3755,2002-09-03 17:54:14
3702,125,2000-08-14 21:57:09
3702,1500,2000-08-14 21:57:10
3702,2891,2000-08-14 21:57:10
3704,3948,2000-11-28 03:02:03
3704,3915,2000-11-28 03:02:24
3704,1,2000-11-28 03:05:53
3705,1278,2000-08-14 21:29:14
3705,1378,2000-08-14 21:29:14
3705,2424,2000-08-14 21:29:14
3707,2126,2000-08-14 19:14:04
3707,3247,2000-08-14 19:14:04
3707,762,2000-08-14 19:14:22
3708,3501,2000-08-14 18:48:39
3708,3445,2000-08-14 18:48:56
3708,3844,2000-08-14 18:49:22
3710,2027,2000-08-14 17:36:18
3710,19,2000-08-14 17:36:59
3711,678,2000-08-14 16:50:29
3711,293,2000-08-14 16:51:00
3711,1089,2000-08-14 16:51:00
3712,1240,2000-08-14 19:04:49
3712,1663,2000-08-14 19:37:42
3712,3552,2000-08-14 19:38:09
3713,153,2000-08-21 21:01:11
3713,367,2000-08-21 21:01:11
3713,595,2000-08-21 21:01:11
3716,2380,2000-08-21 14:37:58
3716,778,2000-08-21 14:38:15
3717,858,2001-07-05 23:44:24
3717,3510,2001-07-05 23:47:37
3717,1358,2001-07-16 23:33:28
3718,1248,2000-08-14 15:17:06
3718,1252,2000-08-14 15:18:04
3718,1267,2000-08-14 15:18:04
3719,2762,2000-08-14 13:56:38
3719,2987,2000-08-14 13:57:11
3721,307,2000-08-14 04:25:47
3721,994,2000-08-14 04:25:47
3722,2338,2000-08-14 03:39:57
3722,1128,2000-08-14 03:40:23
3722,2097,2000-08-14 03:40:23
3723,1294,2000-08-24 20:41:53
3723,1079,2000-08-24 20:42:08
3723,1270,2000-08-24 20:42:17
3724,647,2000-08-14 04:21:16
3724,2990,2000-08-14 04:21:43
3724,3082,2000-08-14 04:21:43
3725,1639,2000-08-14 01:58:48
3725,2268,2000-08-14 01:58:48
3727,266,2000-08-15 03:27:02
3727,2000,2000-08-15 03:27:02
3727,1485,2000-08-15 03:27:48
3728,2398,2000-08-14 01:24:49
3728,3178,2000-08-14 01:25:20
3729,3535,2000-11-25 00:47:50
3729,3555,2000-11-25 00:47:50
3729,3753,2000-11-25 00:47:50
3730,1019,2000-08-14 00:39:48
3730,1275,2000-08-14 00:39:48
3730,480,2000-08-14 00:40:32
3731,2448,2000-08-13 23:43:33
3731,527,2000-08-14 00:03:33
3731,110,2000-08-14 00:04:07
3732,906,2003-02-02 23:28:59
3732,307,2003-02-02 23:30:27
3732,953,2003-02-02 23:30:27
3733,260,2001-09-08 04:21:50
3733,778,2001-09-08 04:22:11
3733,3067,2001-09-08 04:22:36
3734,3316,2000-08-13 19:19:55
3734,3146,2000-08-13 19:20:12
3734,3785,2000-08-13 19:22:32
3735,788,2000-08-24 01:43:37
3735,2628,2000-08-24 01:43:37
3736,3418,2000-08-13 18:19:46
3736,300,2000-08-13 18:20:31
3737,2248,2000-08-13 18:17:14
3737,2572,2000-08-13 18:17:29
3737,3261,2000-08-13 18:19:49
3738,1079,2000-08-13 23:33:49
3738,1663,2000-08-13 23:33:49
3738,3396,2000-08-13 23:33:49
3739,963,2000-08-13 15:42:44
3739,2688,2000-08-13 15:42:44
