userId,movieId,ts,uid,iid
2945,428,2000-10-11 21:35:42,2271,260
2945,1500,2000-10-11 21:36:24,2271,875
2945,2282,2000-10-11 21:36:24,2271,1291
2948,1267,2000-10-11 05:45:12,2272,732
2948,1449,2000-10-11 05:52:27,2272,851
2948,1288,2000-10-11 05:52:49,2272,753
2949,3827,2000-10-11 02:32:28,2273,2163
2949,3831,2000-10-11 02:33:01,2273,2164
2949,3864,2000-10-11 02:33:29,2273,2182
2951,105,2000-10-10 22:39:47,2274,74
2951,2436,2000-10-10 22:40:48,2274,1396
2951,318,2000-10-10 22:42:28,2274,196
2952,930,2001-02-15 04:12:45,2275,510
2952,457,2001-02-15 04:13:00,2275,278
2952,2819,2001-02-15 04:13:00,2275,1609
2953,2672,2000-10-10 22:23:50,2276,1519
2953,2715,2000-10-10 22:23:50,2276,1546
2954,3157,2000-10-10 21:09:48,2277,1806
2954,2763,2000-10-10 21:10:12,2277,1579
2954,3114,2000-10-10 21:10:12,2277,1780
2955,2070,2000-10-10 19:44:18,2278,1164
2955,3798,2000-10-10 19:44:18,2278,2147
2956,173,2000-10-10 16:50:50,2279,113
2956,2529,2000-10-10 16:52:41,2279,1444
2956,924,2000-10-10 16:53:45,2279,504
2957,110,2000-10-10 17:05:35,2280,76
2957,553,2000-10-10 17:05:35,2280,334
2957,457,2000-10-10 17:06:10,2280,278
2959,552,2000-10-10 01:08:54,2281,333
2959,2819,2000-10-10 01:08:54,2281,1609
2959,2890,2000-10-10 01:08:54,2281,1646
2960,1230,2000-10-10 00:34:35,2282,698
2960,1293,2000-10-10 00:34:35,2282,758
2960,3421,2000-10-10 00:34:35,2282,1936
2961,3930,2000-10-09 23:49:13,2283,2221
2961,1261,2000-10-09 23:49:56,2283,726
2961,3834,2000-10-09 23:49:56,2283,2165
2963,110,2000-10-09 21:22:38,2284,76
2963,1246,2000-10-09 21:22:38,2284,711
2964,1280,2002-01-14 13:52:36,2285,745
2964,3095,2002-01-14 13:52:36,2285,1769
2964,296,2002-01-14 13:53:04,2285,180
2965,1061,2000-10-09 19:32:59,2286,596
2965,2762,2000-10-09 19:32:59,2286,1578
2965,1196,2000-10-09 19:33:29,2286,665
2966,3176,2000-10-10 00:44:15,2287,1816
2966,3256,2000-10-10 00:44:15,2287,1859
2966,2058,2000-10-10 00:44:48,2287,1157
2967,1354,2000-10-11 03:56:13,2288,792
2967,3545,2000-10-11 03:56:13,2288,2009
2967,951,2000-10-11 03:57:39,2288,529
2969,2004,2002-11-18 02:14:20,2289,1120
2969,2054,2002-11-18 02:14:20,2289,1156
2969,541,2002-12-28 15:12:22,2289,327
2970,2599,2000-10-09 13:34:49,2290,1480
2970,588,2000-10-09 13:35:08,2290,352
2970,1682,2000-10-09 13:35:24,2290,959
2971,3481,2000-10-09 04:25:07,2291,1970
2971,1147,2000-10-09 04:25:48,2291,643
2973,2702,2000-10-09 03:16:00,2292,1538
2973,2907,2000-10-09 03:16:00,2292,1656
2973,3176,2000-10-09 03:16:00,2292,1816
2974,592,2000-10-08 19:39:36,2293,355
2974,62,2000-10-08 19:41:51,2293,46
2974,1246,2000-10-08 19:41:51,2293,711
2975,247,2000-10-08 16:17:52,2294,154
2975,1132,2000-10-08 16:17:59,2294,640
2975,2303,2000-10-08 16:18:22,2294,1303
2976,2155,2000-10-08 16:45:13,2295,1231
2976,2174,2000-10-08 16:46:35,2295,1242
2976,2918,2000-10-08 16:46:35,2295,1663
2978,1260,2000-10-08 01:36:00,2296,725
2978,950,2000-10-08 01:36:26,2296,528
2978,965,2000-10-08 01:36:26,2296,539
2979,246,2000-10-17 19:59:38,2297,153
2979,1136,2000-10-17 20:00:03,2297,642
2979,2763,2000-10-17 20:12:09,2297,1579
2980,2761,2001-07-23 04:30:05,2298,1577
2980,3185,2001-07-23 04:31:29,2298,1824
2980,3129,2001-07-23 04:32:37,2298,1789
2981,356,2000-10-07 19:31:55,2299,222
2981,3129,2000-10-07 19:33:17,2299,1789
2981,2359,2000-10-07 19:35:45,2299,1339
2983,2334,2000-10-07 08:49:56,2300,1323
2983,434,2000-10-07 19:27:37,2300,263
2983,3697,2000-10-07 19:27:37,2300,2083
2984,3450,2000-10-06 21:56:43,2301,1953
2984,3,2000-10-06 21:56:57,2301,2
2984,3301,2000-10-06 21:57:33,2301,1887
2985,596,2002-08-29 03:34:03,2302,359
2985,2137,2002-08-29 03:34:44,2302,1216
2985,150,2002-08-29 03:35:14,2302,93
2986,3515,2001-11-01 05:27:09,2303,1992
2986,3534,2001-11-19 13:32:54,2303,2002
2986,1699,2001-11-19 13:33:44,2303,967
2991,2160,2001-11-14 13:55:14,2304,1233
2991,953,2001-11-14 13:55:43,2304,531
2991,3105,2001-11-14 13:55:43,2304,1775
2992,3623,2000-10-05 06:19:50,2305,2053
2992,3624,2000-10-05 06:19:50,2305,2054
2993,1262,2000-10-05 10:49:24,2306,727
2993,296,2000-10-05 10:49:36,2306,180
2993,1198,2000-10-05 10:50:11,2306,667
2995,1235,2000-10-05 18:47:46,2307,703
2995,1394,2000-10-05 18:47:46,2307,822
2997,3624,2000-10-11 20:29:36,2308,2054
2997,527,2000-10-11 20:32:51,2308,318
2997,858,2000-10-11 20:32:51,2308,467
2998,3623,2001-01-11 02:53:55,2309,2053
2998,1959,2001-01-11 02:54:09,2309,1089
3001,21,2000-11-08 19:47:32,2310,17
3001,493,2000-11-08 19:47:32,2310,298
3001,1356,2000-11-08 19:47:32,2310,793
3002,1197,2002-10-09 19:09:49,2311,666
3002,1219,2002-10-09 19:09:49,2311,688
3003,303,2000-10-05 19:44:50,2312,185
3003,1377,2000-10-05 19:44:50,2312,808
3003,2414,2000-10-05 19:44:51,2312,1381
3004,457,2000-10-03 20:42:11,2313,278
3004,589,2000-10-03 20:42:11,2313,353
3004,1089,2000-10-03 20:42:11,2313,613
3006,1242,2000-10-03 12:50:54,2314,707
3006,527,2000-10-03 12:51:12,2314,318
3007,3039,2000-10-04 16:25:25,2315,1735
3007,2105,2000-10-04 16:26:01,2315,1189
3008,1544,2000-10-03 19:26:47,2316,887
3008,2699,2000-10-03 19:26:47,2316,1535
3008,2053,2000-10-03 19:27:08,2316,1155
3009,2724,2000-10-03 01:25:35,2317,1555
3009,2671,2000-10-03 01:26:06,2317,1518
3009,3889,2000-10-03 01:27:14,2317,2195
3011,2105,2002-05-14 17:45:22,2318,1189
3011,1228,2002-07-10 01:35:22,2318,697
3011,3812,2002-07-10 01:39:11,2318,2156
3013,2099,2003-02-19 21:30:52,2319,1186
3013,3600,2003-02-19 21:30:52,2319,2039
3014,282,2002-02-17 04:09:28,2320,175
3014,2502,2002-02-17 04:10:40,2320,1427
3015,932,2000-11-26 18:45:24,2321,512
3015,940,2000-11-26 18:45:24,2321,519
3015,969,2000-11-26 18:46:25,2321,541
3017,1219,2002-07-01 05:10:37,2322,688
3017,1278,2002-07-01 05:10:37,2322,743
3018,3784,2001-06-16 23:31:55,2323,2135
3018,3827,2001-06-16 23:32:31,2323,2163
3018,3916,2001-06-16 23:33:51,2323,2212
3019,3160,2000-10-02 16:50:00,2324,1808
3019,2455,2000-10-02 16:50:15,2324,1404
3019,1580,2000-10-02 16:50:38,2324,899
3020,911,2002-11-07 22:53:34,2325,491
3020,933,2002-11-07 22:53:34,2325,513
3020,1639,2002-11-07 22:53:34,2325,937
3023,2987,2000-10-02 07:32:49,2326,1704
3023,3798,2000-10-02 07:32:49,2326,2147
3024,611,2000-10-04 02:11:16,2327,369
3024,1862,2000-10-04 02:11:16,2327,1029
3024,3408,2000-10-04 02:14:52,2327,1928
3025,902,2000-10-02 05:21:03,2328,483
3025,1296,2000-10-02 05:21:03,2328,761
3025,17,2000-10-02 05:23:29,2328,14
3027,6,2000-10-02 03:03:21,2329,4
3027,2542,2000-10-02 03:03:21,2329,1452
3027,2580,2000-10-02 03:03:42,2329,1472
3028,2124,2000-10-01 23:10:09,2330,1207
3028,1125,2000-10-01 23:12:43,2330,633
3029,3948,2002-09-13 03:21:33,2331,2228
3029,3185,2002-09-13 03:21:58,2331,1824
3030,3418,2000-09-30 23:12:42,2332,1934
3030,150,2000-09-30 23:12:58,2332,93
3030,3100,2000-09-30 23:12:58,2332,1772
3031,3514,2000-12-18 05:54:07,2333,1991
3031,648,2000-12-18 05:54:24,2333,380
3031,3513,2000-12-18 05:54:24,2333,1990
3032,1201,2000-10-01 02:09:11,2334,670
3032,3487,2000-10-01 02:09:42,2334,1973
3032,383,2000-10-01 02:10:09,2334,242
3033,541,2000-09-30 05:56:40,2335,327
3033,2011,2000-10-14 18:42:16,2335,1125
3033,2918,2000-10-14 18:48:19,2335,1663
3035,1291,2000-10-08 01:16:37,2336,756
3035,474,2000-10-08 01:17:08,2336,287
3035,1197,2000-10-08 01:17:08,2336,666
3036,2353,2000-10-21 13:21:58,2337,1336
3036,2716,2000-10-21 13:22:35,2337,1547
3036,2401,2000-10-21 13:22:53,2337,1368
3037,307,2000-09-29 23:11:40,2338,189
3037,1271,2000-09-29 23:12:06,2338,736
3037,266,2000-09-29 23:13:30,2338,165
3038,2135,2002-04-06 02:48:30,2339,1214
3038,1079,2002-04-06 02:50:02,2339,604
3039,2206,2000-09-29 20:03:07,2340,1255
3039,1938,2000-09-29 20:03:24,2340,1070
3039,1937,2000-09-29 20:03:42,2340,1069
3040,480,2000-09-29 18:55:26,2341,291
3040,1748,2000-09-29 18:55:26,2341,989
3040,316,2000-09-29 18:55:48,2341,194
3041,2542,2002-11-20 10:22:16,2342,1452
3041,1680,2002-12-09 18:55:42,2342,958
3042,3253,2000-09-29 18:37:54,2343,1856
3042,377,2000-09-29 18:38:18,2343,237
3042,2699,2000-09-29 18:38:18,2343,1535
3044,2328,2000-09-29 08:05:43,2344,1317
3044,410,2000-09-29 08:06:12,2344,250
3044,1409,2000-09-29 08:06:12,2344,832
3045,2997,2000-09-29 01:13:09,2345,1711
3045,1208,2000-09-29 01:13:27,2345,677
3045,1276,2000-09-29 01:13:27,2345,741
3046,3785,2000-09-29 00:47:07,2346,2136
3046,3908,2000-09-29 00:47:07,2346,2205
3047,1127,2000-09-29 23:02:18,2347,635
3047,1527,2000-09-29 23:02:47,2347,883
3048,733,2000-09-28 23:30:30,2348,413
3048,3578,2000-09-28 23:30:47,2348,2029
3049,2100,2000-09-28 23:31:25,2349,1187
3049,2243,2000-09-28 23:31:25,2349,1269
3049,534,2000-09-28 23:31:46,2349,322
3050,3698,2000-09-28 22:16:00,2350,2084
3050,3079,2000-09-28 22:21:06,2350,1758
3050,3148,2000-09-28 22:21:06,2350,1801
3051,1921,2002-07-23 06:40:10,2351,1061
3051,168,2002-07-23 07:23:59,2351,109
3051,3555,2002-07-27 07:52:32,2351,2017
3053,2160,2002-01-24 22:47:44,2352,1233
3053,2455,2002-01-24 22:47:44,2352,1404
3053,1345,2002-01-24 22:48:02,2352,785
3054,353,2003-01-04 06:17:04,2353,221
3054,2640,2003-01-04 06:18:39,2353,1500
3056,1270,2000-09-28 07:31:22,2354,735
3056,3471,2000-09-28 07:31:29,2354,1965
3056,1206,2000-09-28 07:31:55,2354,675
3057,1923,2001-10-17 21:31:48,2355,1063
3057,2248,2001-10-17 21:32:20,2355,1272
3058,1923,2001-07-02 20:15:12,2356,1063
3058,69,2001-07-02 20:15:27,2356,50
3058,3255,2001-07-02 20:15:36,2356,1858
3059,1270,2000-09-27 16:47:59,2357,735
3059,2762,2000-09-27 17:03:14,2357,1578
3060,1608,2000-09-27 02:26:35,2358,919
3060,3005,2000-09-27 02:26:35,2358,1715
3060,22,2000-09-27 02:26:54,2358,18
3061,480,2000-09-27 02:43:39,2359,291
3061,318,2000-09-27 02:46:02,2359,196
3061,527,2000-09-27 02:46:02,2359,318
3064,1231,2000-09-27 17:59:49,2360,699
3064,1957,2000-09-27 18:00:09,2360,1087
3064,1208,2000-09-27 18:00:46,2360,677
3065,3793,2001-02-07 18:03:57,2361,2144
3065,3510,2001-02-07 18:04:38,2361,1988
3066,3255,2000-09-26 20:23:33,2362,1858
3066,70,2000-09-26 20:23:52,2362,51
3066,1673,2000-09-26 20:23:52,2362,954
3067,1028,2001-10-23 19:42:16,2363,577
3067,3546,2001-10-23 19:42:48,2363,2010
3067,1035,2001-10-23 19:43:07,2363,584
3068,260,2000-09-26 17:42:29,2364,161
3068,924,2000-09-26 17:42:29,2364,504
3068,1196,2000-09-26 17:42:29,2364,665
3070,899,2000-09-26 04:46:38,2365,480
3070,2064,2000-09-26 04:46:38,2365,1160
3072,919,2000-11-15 01:26:37,2366,499
3072,1617,2000-11-15 01:28:36,2366,926
3072,246,2000-11-15 01:29:16,2366,153
3073,1285,2000-09-26 01:35:59,2367,750
3073,3108,2000-09-26 01:35:59,2367,1777
3073,3341,2000-09-26 01:37:17,2367,1902
3074,3746,2001-06-06 23:40:25,2368,2116
3074,3827,2001-06-06 23:41:46,2368,2163
3074,3912,2001-10-19 22:08:28,2368,2209
3075,2866,2000-09-25 17:51:27,2369,1630
3075,337,2000-09-25 17:51:40,2369,209
3075,3317,2001-04-17 22:31:31,2369,1892
3076,480,2000-09-25 03:10:12,2370,291
3076,493,2000-09-25 03:10:12,2370,298
3076,1047,2000-09-25 03:10:12,2370,590
3077,1249,2000-09-24 21:43:35,2371,714
3077,1610,2000-09-24 21:43:35,2371,920
3077,3386,2000-09-24 21:44:57,2371,1918
3078,904,2001-07-06 14:57:57,2372,485
3078,1952,2001-07-06 14:58:08,2372,1082
3078,1252,2001-07-06 14:58:17,2372,717
3079,1192,2001-01-28 18:04:17,2373,663
3079,1459,2001-01-28 18:04:49,2373,855
3079,2155,2001-01-28 18:06:19,2373,1231
3080,3328,2002-11-14 21:48:31,2374,1899
3080,3851,2003-02-03 23:07:48,2374,2174
3081,3450,2000-09-24 15:20:42,2375,1953
3081,3869,2000-09-24 15:20:42,2375,2186
3081,3,2000-09-24 15:20:59,2375,2
3083,1440,2000-09-24 02:53:36,2376,847
3083,2071,2000-09-24 02:55:08,2376,1165
3084,110,2000-09-23 23:57:27,2377,76
3084,1090,2000-09-23 23:57:27,2377,614
3084,1387,2000-09-23 23:57:27,2377,815
3085,208,2001-08-20 16:17:39,2378,131
3085,3879,2001-08-20 16:17:39,2378,2192
3086,494,2000-09-23 07:03:36,2379,299
3086,1059,2000-09-23 07:06:24,2379,594
3086,1682,2000-09-23 07:06:24,2379,959
3087,3250,2001-03-25 20:57:24,2380,1853
3087,3824,2001-03-25 20:58:48,2380,2160
3088,1307,2000-09-23 22:22:40,2381,771
3088,1088,2000-09-23 22:26:11,2381,612
3088,2248,2000-09-23 22:26:11,2381,1272
3089,3513,2001-12-30 05:58:52,2382,1990
3089,2028,2001-12-30 06:00:24,2382,1140
3089,2875,2001-12-30 06:00:56,2382,1636
3090,924,2000-10-31 00:16:12,2383,504
3090,2355,2000-10-31 00:17:26,2383,1337
3090,293,2000-10-31 00:17:46,2383,179
3091,2622,2000-09-22 21:54:39,2384,1493
3091,1259,2000-09-22 21:55:10,2384,724
3092,3471,2000-09-22 19:24:42,2385,1965
3092,3658,2000-09-22 19:24:42,2385,2068
3092,924,2000-09-22 19:25:23,2385,504
3093,3720,2001-07-18 19:16:48,2386,2100
3093,3827,2001-07-18 19:17:08,2386,2163
3093,926,2003-01-13 22:08:05,2386,506
3094,3219,2000-09-22 19:16:22,2387,1843
3094,2721,2000-09-22 19:17:13,2387,1552
3095,3948,2001-01-16 21:12:05,2388,2228
3095,3484,2001-01-16 21:12:42,2388,1972
3096,605,2001-05-09 19:48:28,2389,364
3096,3257,2001-05-09 19:48:28,2389,1860
3096,3705,2001-05-09 19:48:58,2389,2089
3097,3512,2000-12-09 00:20:05,2390,1989
3097,3515,2000-12-09 00:20:29,2390,1992
3097,3578,2000-12-09 00:20:29,2390,2029
3098,2997,2000-09-22 04:18:11,2391,1711
3098,1,2000-09-22 04:18:25,2391,0
3098,1213,2000-09-22 04:18:25,2391,682
3100,778,2000-09-22 03:10:49,2392,431
3100,529,2000-09-22 03:11:04,2392,319
3100,2890,2000-09-22 03:11:35,2392,1646
3101,996,2000-09-22 01:06:01,2393,555
3101,2300,2000-10-02 01:57:50,2393,1300
3101,1136,2000-10-02 01:58:07,2393,642
3103,1197,2000-09-21 20:03:33,2394,666
3103,110,2000-09-21 20:03:56,2394,76
3103,293,2000-09-21 20:03:56,2394,179
3104,3717,2000-09-21 17:57:49,2395,2097
3104,3273,2000-09-21 17:58:12,2395,1876
3105,1291,2000-09-25 18:35:54,2396,756
3105,943,2000-09-25 18:36:20,2396,522
3105,954,2000-09-25 18:36:20,2396,532
3106,2594,2002-05-30 11:31:07,2397,1477
3106,3756,2002-06-04 14:24:39,2397,2124
3106,953,2003-01-22 12:31:31,2397,531
3108,2401,2000-09-21 01:45:02,2398,1368
3108,2922,2000-09-21 01:45:02,2398,1667
3108,3074,2000-09-21 01:45:02,2398,1754
3109,581,2000-09-20 22:04:48,2399,347
3109,1191,2000-09-20 22:06:54,2399,662
3110,1945,2000-09-20 22:13:18,2400,1076
3110,3468,2000-09-20 22:13:18,2400,1962
3110,308,2000-09-20 22:13:40,2400,190
3112,592,2001-01-02 05:20:15,2401,355
3112,3019,2001-01-02 05:20:15,2401,1723
3112,2011,2001-01-02 05:21:17,2401,1125
3113,297,2003-01-06 20:32:50,2402,181
3113,3481,2003-01-13 19:22:43,2402,1970
3113,593,2003-01-13 19:43:48,2402,356
3114,597,2000-09-20 16:33:48,2403,360
3114,2133,2000-09-20 16:35:43,2403,1212
3115,3408,2000-10-07 04:22:54,2404,1928
3115,2529,2000-10-07 04:23:53,2404,1444
3115,3450,2000-10-07 04:23:53,2404,1953
3116,145,2000-09-20 15:57:25,2405,90
3116,1552,2000-09-20 15:57:25,2405,891
3116,3698,2000-09-20 15:57:25,2405,2084
3117,1674,2000-09-19 22:16:52,2406,955
3117,2762,2000-09-19 22:16:52,2406,1578
3117,1200,2000-09-19 22:17:17,2406,669
3118,1784,2000-09-20 00:13:11,2407,1001
3118,1099,2000-09-20 00:14:45,2407,622
3121,3157,2000-09-19 03:52:54,2408,1806
3121,3384,2000-09-19 03:52:54,2408,1917
3121,2672,2000-09-19 03:53:19,2408,1519
3122,942,2000-09-19 01:14:54,2409,521
3122,1252,2000-09-19 01:14:54,2409,717
3122,1617,2000-09-19 01:14:54,2409,926
3124,1673,2000-09-18 23:11:41,2410,954
3124,3868,2000-09-18 23:11:41,2410,2185
3124,1374,2000-09-18 23:12:30,2410,805
3125,691,2002-04-12 20:18:36,2411,394
3125,3639,2002-12-06 20:02:49,2411,2062
3125,3791,2002-12-06 20:06:33,2411,2142
3126,2841,2000-09-18 17:25:10,2412,1617
3126,2858,2000-09-18 17:25:54,2412,1625
3126,36,2000-09-18 17:26:29,2412,29
3128,2492,2002-01-16 16:52:07,2413,1423
3128,936,2002-01-16 16:57:43,2413,516
3128,2502,2002-01-16 16:57:43,2413,1427
3129,3256,2000-09-19 13:09:31,2414,1859
3129,1573,2000-09-19 13:09:48,2414,898
3129,198,2000-09-19 14:20:15,2414,124
3130,2459,2000-09-18 04:11:16,2415,1408
3130,50,2000-09-18 04:12:11,2415,40
3130,593,2000-09-18 04:12:11,2415,356
3132,3755,2000-09-17 04:25:45,2416,2123
3132,3300,2000-09-17 04:26:02,2416,1886
3132,3827,2000-09-17 04:26:02,2416,2163
3133,3744,2000-09-16 16:53:20,2417,2114
3133,3623,2000-09-16 16:53:32,2417,2053
3134,1274,2000-09-16 06:06:35,2418,739
3134,1374,2000-09-16 06:06:35,2418,805
3135,1366,2000-09-16 01:39:30,2419,799
3135,697,2000-09-16 01:41:54,2419,398
3135,273,2000-09-16 01:43:13,2419,169
3136,2248,2000-09-15 22:09:52,2420,1272
3136,2599,2000-09-15 22:09:52,2420,1480
3137,2070,2000-09-15 21:17:39,2421,1164
3137,2841,2000-09-15 21:17:39,2421,1617
3137,3176,2000-09-15 21:17:39,2421,1816
3138,2268,2000-09-15 20:51:58,2422,1284
3138,356,2000-09-15 20:52:36,2422,222
3138,1396,2000-09-15 20:52:55,2422,824
3139,3022,2000-09-15 17:09:49,2423,1725
3139,3470,2000-09-15 17:09:49,2423,1964
3139,3147,2000-09-15 17:13:17,2423,1800
3141,2001,2000-09-15 16:06:53,2424,1117
3141,32,2000-09-15 16:07:20,2424,26
3141,1372,2000-09-15 16:07:39,2424,803
3143,858,2002-01-01 06:13:59,2425,467
3143,3435,2002-01-01 06:13:59,2425,1944
3144,481,2000-09-15 00:36:09,2426,292
3144,3844,2000-09-15 00:36:31,2426,2171
3145,3071,2000-09-19 00:43:12,2427,1752
3145,750,2000-09-19 00:44:00,2427,422
3145,1206,2000-09-19 00:45:54,2427,675
3146,3180,2000-09-14 21:20:12,2428,1820
3146,1220,2002-04-15 21:46:18,2428,689
3147,1466,2000-09-14 21:23:26,2429,860
3147,1686,2000-09-14 21:23:56,2429,960
3147,1799,2000-09-14 21:23:56,2429,1006
3148,527,2000-09-15 05:25:06,2430,318
3148,593,2000-09-15 05:25:06,2430,356
3148,296,2000-09-15 05:25:26,2430,180
3149,3301,2000-09-14 17:23:06,2431,1887
3149,3177,2000-09-14 17:23:41,2431,1817
3149,3190,2000-09-14 17:23:41,2431,1828
3150,3785,2001-01-24 20:08:14,2432,2136
3150,1673,2001-01-24 20:08:34,2432,954
3150,3147,2001-01-24 20:09:20,2432,1800
3151,1,2000-09-14 08:29:38,2433,0
3151,1302,2000-09-14 08:32:30,2433,767
3152,3176,2002-04-17 03:58:10,2434,1816
3152,3793,2002-04-17 03:58:10,2434,2144
3152,3852,2002-04-17 03:58:10,2434,2175
3153,3614,2000-09-14 04:53:34,2435,2048
3153,63,2000-09-14 04:54:26,2435,47
3153,2324,2000-09-14 04:54:42,2435,1316
3155,1997,2000-09-14 02:14:30,2436,1114
3155,1350,2000-09-14 02:15:10,2436,789
3155,1343,2000-09-14 02:16:08,2436,783
3156,3897,2001-06-02 13:11:38,2437,2199
3156,3911,2001-06-02 13:11:38,2437,2208
3156,3852,2001-06-02 13:12:08,2437,2175
3157,671,2000-09-14 19:39:11,2438,388
3157,2641,2000-09-14 19:39:11,2438,1501
3158,3755,2002-06-26 01:13:24,2439,2123
3158,344,2002-09-26 20:57:30,2439,214
3158,750,2003-01-02 00:53:16,2439,422
3159,3798,2001-12-15 19:19:19,2440,2147
3159,750,2002-10-19 20:53:30,2440,422
3159,2805,2002-10-19 20:54:31,2440,1600
3160,32,2000-09-13 20:38:54,2441,26
3160,589,2000-09-13 20:38:54,2441,353
3160,1210,2000-09-13 20:38:54,2441,679
3161,3360,2000-09-13 23:26:40,2442,1909
3161,3471,2000-09-13 23:26:55,2442,1965
3161,457,2000-09-13 23:27:25,2442,278
3163,1271,2001-12-06 20:36:37,2443,736
3163,383,2001-12-06 20:37:55,2443,242
3163,3917,2001-12-06 20:37:55,2443,2213
3164,2333,2000-09-13 13:18:51,2444,1322
3164,3578,2000-09-13 13:19:00,2444,2029
3166,924,2000-09-13 06:05:24,2445,504
3166,2716,2000-09-13 06:06:14,2445,1547
3166,778,2000-09-13 06:06:39,2445,431
3169,1304,2000-09-13 02:00:32,2446,769
3169,1387,2000-09-13 02:00:32,2446,815
3169,1953,2000-09-13 02:00:32,2446,1083
3170,3526,2000-09-13 00:58:51,2447,1999
3170,2139,2000-09-13 00:59:09,2447,1218
3170,3098,2000-09-13 00:59:09,2447,1770
3171,1466,2001-11-01 18:42:45,2448,860
3171,950,2001-11-01 18:44:06,2448,528
3171,2583,2001-11-01 18:44:46,2448,1474
3173,3527,2000-09-12 21:24:22,2449,2000
3173,2000,2000-09-12 21:24:40,2449,1116
3173,2532,2000-09-12 21:24:40,2449,1447
3174,350,2000-09-18 16:10:41,2450,219
3174,2699,2000-09-18 16:10:41,2450,1535
3174,2803,2000-09-18 16:10:41,2450,1598
3175,1259,2000-09-13 16:45:15,2451,724
3175,1270,2000-09-13 16:45:15,2451,735
3175,2243,2000-09-13 16:45:15,2451,1269
3177,236,2001-07-11 02:17:39,2452,147
3177,3751,2001-07-11 02:18:40,2452,2119
3179,223,2000-09-12 16:15:22,2453,138
3179,3481,2000-09-12 16:17:07,2453,1970
3181,908,2000-09-12 15:39:46,2454,488
3181,3095,2000-09-12 15:39:46,2454,1769
3181,1212,2000-09-12 17:15:30,2454,681
3182,3478,2002-12-20 20:50:06,2455,1968
3182,2918,2003-01-03 14:04:45,2455,1663
3182,3089,2003-01-03 14:04:45,2455,1765
3183,1262,2000-09-12 03:32:21,2456,727
3183,941,2000-09-12 03:32:49,2456,520
3183,1196,2000-09-12 03:32:49,2456,665
3184,2291,2000-09-12 14:02:43,2457,1297
3184,3060,2000-09-12 14:02:43,2457,1745
3184,272,2000-09-12 14:03:05,2457,168
3185,3421,2000-09-11 19:30:40,2458,1936
3185,1,2000-09-11 19:30:56,2458,0
3185,1060,2000-09-11 19:30:56,2458,595
3186,1199,2000-09-11 19:16:49,2459,668
3186,2285,2000-09-11 19:17:32,2459,1292
3186,750,2000-09-11 19:18:23,2459,422
3187,904,2000-09-11 13:01:36,2460,485
3187,908,2000-09-11 13:01:56,2460,488
3187,926,2000-09-11 13:01:56,2460,506
3188,3410,2000-09-11 12:16:46,2461,1930
3188,3160,2000-09-11 12:17:18,2461,1808
3188,3844,2000-09-11 12:17:18,2461,2171
3190,3623,2000-09-11 05:47:18,2462,2053
3190,3879,2000-09-11 05:47:18,2462,2192
3190,3452,2000-09-11 05:47:33,2462,1955
3192,1356,2000-12-05 00:37:47,2463,793
3192,3033,2000-12-05 00:37:47,2463,1731
3192,2391,2001-01-24 07:03:30,2463,1359
3194,3176,2001-01-09 02:24:52,2464,1816
3194,3793,2001-01-09 02:26:02,2464,2144
3194,648,2001-01-09 02:26:20,2464,380
3195,3809,2000-09-11 03:24:05,2465,2153
3195,47,2000-09-11 03:25:29,2465,38
3195,2504,2000-09-17 18:11:12,2465,1428
3196,3225,2001-07-03 03:16:10,2466,1844
3196,3861,2001-07-03 03:16:10,2466,2180
3198,608,2000-09-11 20:09:42,2467,366
3198,1148,2000-09-11 20:09:42,2467,644
3198,2010,2000-09-11 20:09:42,2467,1124
3199,2797,2000-09-11 00:39:28,2468,1596
3199,2021,2000-09-11 00:40:01,2468,1135
3200,3623,2000-10-22 19:43:02,2469,2053
3200,3948,2000-12-20 00:04:54,2469,2228
3201,1569,2000-10-27 18:07:23,2470,896
3201,2240,2000-10-27 18:07:23,2470,1267
3201,2249,2000-10-27 18:07:23,2470,1273
3202,95,2000-09-10 08:48:04,2471,68
3202,367,2000-09-10 08:50:01,2471,230
3202,2881,2000-09-10 08:52:22,2471,1640
3203,2240,2002-04-27 23:04:58,2472,1267
3203,2463,2002-04-27 23:04:58,2472,1410
3203,921,2002-07-23 23:59:33,2472,501
3204,898,2000-09-10 06:29:52,2473,479
3204,3210,2000-09-10 06:30:12,2473,1839
3204,357,2000-09-10 06:31:25,2473,223
3206,1623,2000-09-10 04:47:25,2474,929
3206,2701,2000-09-10 04:47:25,2474,1537
3206,2714,2000-09-10 04:47:25,2474,1545
3207,1073,2000-09-10 07:20:20,2475,601
3207,1197,2000-09-10 07:20:20,2475,666
3207,112,2000-09-10 07:20:43,2475,78
3208,6,2000-09-10 04:11:25,2476,4
3208,1735,2000-09-10 04:14:51,2476,984
3208,110,2000-09-10 04:16:03,2476,76
3210,3915,2001-08-24 16:15:15,2477,2211
3210,3831,2001-08-24 16:15:50,2477,2164
3211,1225,2000-09-17 13:15:05,2478,694
3211,1956,2000-09-17 13:15:55,2478,1086
3212,3179,2000-09-09 22:29:32,2479,1819
3212,1265,2000-09-09 22:32:59,2479,730
3213,1136,2000-09-09 17:26:50,2480,642
3213,1225,2000-09-09 17:27:21,2480,694
3213,260,2000-09-09 17:27:56,2480,161
