ts,uid,iid
1970-01-01 00:00:01,7567,1197
1970-01-01 00:00:01,7567,3725
1970-01-01 00:00:01,7567,7758
1970-01-01 00:00:01,7567,7759
1970-01-01 00:00:01,7568,3361
1970-01-01 00:00:01,7568,3875
1970-01-01 00:00:01,7568,4257
1970-01-01 00:00:01,7568,6605
1970-01-01 00:00:01,7568,7364
1970-01-01 00:00:01,7569,1384
1970-01-01 00:00:01,7569,9312
1970-01-01 00:00:01,7569,9875
1970-01-01 00:00:01,7570,6379
1970-01-01 00:00:01,7570,6542
1970-01-01 00:00:01,7570,12817
1970-01-01 00:00:01,7570,13145
1970-01-01 00:00:01,7570,16383
1970-01-01 00:00:00,7571,11139
1970-01-01 00:00:00,7571,15906
1970-01-01 00:00:00,7571,18479
1970-01-01 00:00:00,7572,12227
1970-01-01 00:00:00,7572,17305
1970-01-01 00:00:00,7572,17363
1970-01-01 00:00:01,7572,14582
1970-01-01 00:00:01,7573,828
1970-01-01 00:00:01,7573,7026
1970-01-01 00:00:01,7573,8252
1970-01-01 00:00:00,7574,1246
1970-01-01 00:00:00,7574,7594
1970-01-01 00:00:00,7574,18001
1970-01-01 00:00:01,7575,2669
1970-01-01 00:00:01,7575,8819
1970-01-01 00:00:01,7575,8820
1970-01-01 00:00:01,7575,8946
1970-01-01 00:00:01,7576,6666
1970-01-01 00:00:01,7576,9282
1970-01-01 00:00:01,7576,10078
1970-01-01 00:00:01,7576,10365
1970-01-01 00:00:01,7576,11926
1970-01-01 00:00:01,7577,2198
1970-01-01 00:00:01,7577,3081
1970-01-01 00:00:01,7577,6805
1970-01-01 00:00:01,7577,13216
1970-01-01 00:00:01,7577,15018
1970-01-01 00:00:01,7578,1594
1970-01-01 00:00:01,7578,5524
1970-01-01 00:00:01,7578,11602
1970-01-01 00:00:01,7579,7827
1970-01-01 00:00:01,7579,9714
1970-01-01 00:00:01,7579,12470
1970-01-01 00:00:01,7579,14835
1970-01-01 00:00:01,7579,15536
1970-01-01 00:00:01,7580,756
1970-01-01 00:00:01,7580,2989
1970-01-01 00:00:01,7580,6038
1970-01-01 00:00:01,7580,6379
1970-01-01 00:00:01,7580,11189
1970-01-01 00:00:01,7581,4295
1970-01-01 00:00:01,7581,7363
1970-01-01 00:00:01,7581,10034
1970-01-01 00:00:01,7581,11186
1970-01-01 00:00:01,7581,11187
1970-01-01 00:00:01,7582,15453
1970-01-01 00:00:01,7582,17249
1970-01-01 00:00:01,7582,17262
1970-01-01 00:00:01,7582,18150
1970-01-01 00:00:01,7582,18223
1970-01-01 00:00:01,7583,15811
1970-01-01 00:00:01,7583,16262
1970-01-01 00:00:01,7583,16937
1970-01-01 00:00:01,7583,17030
1970-01-01 00:00:01,7583,17277
1970-01-01 00:00:01,7584,3115
1970-01-01 00:00:01,7584,3329
1970-01-01 00:00:01,7584,3371
1970-01-01 00:00:01,7584,9389
1970-01-01 00:00:01,7585,11334
1970-01-01 00:00:01,7585,11402
1970-01-01 00:00:01,7585,14454
1970-01-01 00:00:01,7585,15445
1970-01-01 00:00:01,7585,15810
1970-01-01 00:00:01,7586,3341
1970-01-01 00:00:01,7586,3746
1970-01-01 00:00:01,7586,7315
1970-01-01 00:00:01,7586,7908
1970-01-01 00:00:01,7587,5282
1970-01-01 00:00:01,7587,5296
1970-01-01 00:00:01,7587,9287
1970-01-01 00:00:01,7587,12321
1970-01-01 00:00:01,7587,13693
1970-01-01 00:00:00,7588,5941
1970-01-01 00:00:00,7588,14264
1970-01-01 00:00:01,7588,919
1970-01-01 00:00:01,7588,12923
1970-01-01 00:00:01,7588,15088
1970-01-01 00:00:01,7589,4717
1970-01-01 00:00:01,7589,5641
1970-01-01 00:00:01,7589,12756
1970-01-01 00:00:01,7590,3614
1970-01-01 00:00:01,7590,4921
1970-01-01 00:00:01,7590,7055
1970-01-01 00:00:01,7591,11788
1970-01-01 00:00:01,7591,12980
1970-01-01 00:00:01,7591,13254
1970-01-01 00:00:01,7591,14365
1970-01-01 00:00:01,7591,15979
1970-01-01 00:00:01,7592,4582
1970-01-01 00:00:01,7592,14470
1970-01-01 00:00:01,7592,14754
1970-01-01 00:00:01,7592,15088
1970-01-01 00:00:01,7592,15091
1970-01-01 00:00:01,7593,1136
1970-01-01 00:00:01,7593,2535
1970-01-01 00:00:01,7593,3595
1970-01-01 00:00:01,7594,7813
1970-01-01 00:00:01,7594,8527
1970-01-01 00:00:01,7594,10464
1970-01-01 00:00:01,7594,13223
1970-01-01 00:00:01,7594,13510
1970-01-01 00:00:00,7595,14919
1970-01-01 00:00:00,7595,15079
1970-01-01 00:00:00,7595,15356
1970-01-01 00:00:00,7595,15446
1970-01-01 00:00:00,7595,16654
1970-01-01 00:00:01,7596,7590
1970-01-01 00:00:01,7596,13867
1970-01-01 00:00:01,7596,17689
1970-01-01 00:00:01,7597,1378
1970-01-01 00:00:01,7597,7309
1970-01-01 00:00:01,7597,12137
1970-01-01 00:00:01,7597,15494
1970-01-01 00:00:01,7597,16486
1970-01-01 00:00:01,7598,875
1970-01-01 00:00:01,7598,8957
1970-01-01 00:00:01,7598,11746
1970-01-01 00:00:00,7599,6029
1970-01-01 00:00:00,7599,15659
1970-01-01 00:00:00,7599,17763
1970-01-01 00:00:01,7599,3721
1970-01-01 00:00:01,7599,7154
1970-01-01 00:00:01,7600,11708
1970-01-01 00:00:01,7600,11788
1970-01-01 00:00:01,7600,13894
1970-01-01 00:00:01,7600,15016
1970-01-01 00:00:01,7600,15828
1970-01-01 00:00:00,7601,2567
1970-01-01 00:00:00,7601,7782
1970-01-01 00:00:00,7601,12456
1970-01-01 00:00:00,7601,12539
1970-01-01 00:00:01,7602,5468
1970-01-01 00:00:01,7602,7782
1970-01-01 00:00:01,7602,10487
1970-01-01 00:00:01,7602,11081
1970-01-01 00:00:01,7602,13051
1970-01-01 00:00:01,7603,2702
1970-01-01 00:00:01,7603,3558
1970-01-01 00:00:01,7603,10166
1970-01-01 00:00:01,7603,11052
1970-01-01 00:00:01,7603,12071
1970-01-01 00:00:01,7604,7608
1970-01-01 00:00:01,7604,12068
1970-01-01 00:00:01,7604,12442
1970-01-01 00:00:01,7604,13255
1970-01-01 00:00:01,7604,13926
1970-01-01 00:00:01,7605,8592
1970-01-01 00:00:01,7605,9070
1970-01-01 00:00:01,7605,15212
1970-01-01 00:00:01,7606,6207
1970-01-01 00:00:01,7606,7972
1970-01-01 00:00:01,7606,11680
1970-01-01 00:00:01,7606,15152
1970-01-01 00:00:01,7607,302
1970-01-01 00:00:01,7607,1480
1970-01-01 00:00:01,7607,5802
1970-01-01 00:00:01,7607,8529
1970-01-01 00:00:01,7607,8648
1970-01-01 00:00:01,7608,7315
1970-01-01 00:00:01,7608,7908
1970-01-01 00:00:01,7608,16379
1970-01-01 00:00:01,7608,16383
1970-01-01 00:00:01,7608,17549
1970-01-01 00:00:01,7609,724
1970-01-01 00:00:01,7609,804
1970-01-01 00:00:01,7609,6985
1970-01-01 00:00:01,7609,12644
1970-01-01 00:00:01,7610,8174
1970-01-01 00:00:01,7610,9276
1970-01-01 00:00:01,7610,9564
1970-01-01 00:00:01,7610,11223
1970-01-01 00:00:01,7610,11471
1970-01-01 00:00:01,7611,11370
1970-01-01 00:00:01,7611,12846
1970-01-01 00:00:01,7611,13867
1970-01-01 00:00:01,7611,16123
1970-01-01 00:00:01,7611,17689
1970-01-01 00:00:01,7612,2332
1970-01-01 00:00:01,7612,2343
1970-01-01 00:00:01,7612,5006
1970-01-01 00:00:01,7612,6860
1970-01-01 00:00:01,7612,11834
1970-01-01 00:00:01,7613,10547
1970-01-01 00:00:01,7613,11071
1970-01-01 00:00:01,7613,12837
1970-01-01 00:00:01,7614,4582
1970-01-01 00:00:01,7614,14470
1970-01-01 00:00:01,7614,14754
1970-01-01 00:00:01,7614,15088
1970-01-01 00:00:01,7614,15091
1970-01-01 00:00:00,7615,10994
1970-01-01 00:00:01,7615,630
1970-01-01 00:00:01,7615,5721
1970-01-01 00:00:00,7616,11701
1970-01-01 00:00:00,7616,14560
1970-01-01 00:00:00,7616,15099
1970-01-01 00:00:00,7616,18363
1970-01-01 00:00:01,7617,5427
1970-01-01 00:00:01,7617,5941
1970-01-01 00:00:01,7617,6657
1970-01-01 00:00:01,7617,10551
1970-01-01 00:00:01,7618,21
1970-01-01 00:00:01,7618,2415
1970-01-01 00:00:01,7618,9283
1970-01-01 00:00:01,7618,14919
1970-01-01 00:00:01,7619,14773
1970-01-01 00:00:01,7619,15202
1970-01-01 00:00:01,7619,15230
1970-01-01 00:00:01,7619,15495
1970-01-01 00:00:01,7619,16674
1970-01-01 00:00:00,7620,11265
1970-01-01 00:00:00,7620,15048
1970-01-01 00:00:00,7620,15593
1970-01-01 00:00:01,7620,14
1970-01-01 00:00:01,7620,8378
1970-01-01 00:00:00,7621,17860
1970-01-01 00:00:00,7621,18261
1970-01-01 00:00:00,7621,18505
1970-01-01 00:00:00,7621,18587
1970-01-01 00:00:00,7621,18596
1970-01-01 00:00:01,7622,9986
1970-01-01 00:00:01,7622,12001
1970-01-01 00:00:01,7622,12509
1970-01-01 00:00:01,7622,12810
1970-01-01 00:00:01,7622,13766
1970-01-01 00:00:01,7623,2168
1970-01-01 00:00:01,7623,3252
1970-01-01 00:00:01,7623,7556
1970-01-01 00:00:01,7623,14271
1970-01-01 00:00:01,7623,14368
1970-01-01 00:00:01,7624,12438
1970-01-01 00:00:01,7624,13284
1970-01-01 00:00:01,7624,15203
1970-01-01 00:00:01,7624,17796
1970-01-01 00:00:01,7624,18299
1970-01-01 00:00:00,7625,3445
1970-01-01 00:00:00,7625,6395
1970-01-01 00:00:01,7625,9766
1970-01-01 00:00:00,7626,18612
1970-01-01 00:00:01,7626,2795
1970-01-01 00:00:01,7626,11788
1970-01-01 00:00:01,7626,12875
1970-01-01 00:00:01,7626,12980
1970-01-01 00:00:01,7627,3919
1970-01-01 00:00:01,7627,5942
1970-01-01 00:00:01,7627,7315
1970-01-01 00:00:01,7627,7908
1970-01-01 00:00:01,7628,5952
1970-01-01 00:00:01,7628,6540
1970-01-01 00:00:01,7628,7315
1970-01-01 00:00:01,7628,7908
1970-01-01 00:00:01,7628,11324
1970-01-01 00:00:01,7629,17342
1970-01-01 00:00:01,7629,17345
1970-01-01 00:00:01,7629,17350
1970-01-01 00:00:01,7629,18213
1970-01-01 00:00:01,7629,18433
1970-01-01 00:00:00,7630,2299
1970-01-01 00:00:00,7630,4596
1970-01-01 00:00:00,7630,8449
1970-01-01 00:00:00,7631,1390
1970-01-01 00:00:00,7631,11462
1970-01-01 00:00:00,7631,14789
1970-01-01 00:00:01,7632,7328
1970-01-01 00:00:01,7632,11830
1970-01-01 00:00:01,7632,12384
1970-01-01 00:00:01,7632,15564
1970-01-01 00:00:01,7632,17077
1970-01-01 00:00:01,7633,12794
1970-01-01 00:00:01,7633,13113
1970-01-01 00:00:01,7633,13591
1970-01-01 00:00:01,7633,14773
1970-01-01 00:00:01,7633,15230
1970-01-01 00:00:00,7634,17732
1970-01-01 00:00:00,7634,18686
1970-01-01 00:00:01,7634,631
1970-01-01 00:00:01,7634,2743
1970-01-01 00:00:01,7634,4036
1970-01-01 00:00:01,7635,1961
1970-01-01 00:00:01,7635,6268
1970-01-01 00:00:01,7635,11345
1970-01-01 00:00:01,7635,11788
1970-01-01 00:00:01,7635,15836
1970-01-01 00:00:00,7636,11703
1970-01-01 00:00:00,7636,13638
1970-01-01 00:00:01,7636,3744
1970-01-01 00:00:01,7636,5342
1970-01-01 00:00:01,7636,9232
1970-01-01 00:00:01,7637,4643
1970-01-01 00:00:01,7637,5224
1970-01-01 00:00:01,7637,5413
1970-01-01 00:00:00,7638,16463
1970-01-01 00:00:01,7638,371
1970-01-01 00:00:01,7638,6485
1970-01-01 00:00:01,7639,6657
1970-01-01 00:00:01,7639,7315
1970-01-01 00:00:01,7639,7908
1970-01-01 00:00:01,7639,8979
1970-01-01 00:00:01,7639,14620
1970-01-01 00:00:01,7640,724
1970-01-01 00:00:01,7640,804
1970-01-01 00:00:01,7640,6985
1970-01-01 00:00:01,7640,12644
1970-01-01 00:00:01,7641,376
1970-01-01 00:00:01,7641,1802
1970-01-01 00:00:01,7641,7998
1970-01-01 00:00:01,7642,16005
1970-01-01 00:00:01,7642,16956
1970-01-01 00:00:01,7642,17125
1970-01-01 00:00:01,7642,18435
1970-01-01 00:00:01,7642,18557
1970-01-01 00:00:01,7643,9209
1970-01-01 00:00:01,7643,12240
1970-01-01 00:00:01,7643,12502
1970-01-01 00:00:01,7644,1794
1970-01-01 00:00:01,7644,13042
1970-01-01 00:00:01,7644,15492
1970-01-01 00:00:01,7645,7394
1970-01-01 00:00:01,7645,10140
1970-01-01 00:00:01,7645,11693
1970-01-01 00:00:01,7645,14568
1970-01-01 00:00:01,7645,15678
1970-01-01 00:00:01,7646,8005
1970-01-01 00:00:01,7646,11886
1970-01-01 00:00:01,7646,12624
1970-01-01 00:00:01,7646,14626
1970-01-01 00:00:01,7646,15461
1970-01-01 00:00:01,7647,6892
1970-01-01 00:00:01,7647,8257
1970-01-01 00:00:01,7647,10272
1970-01-01 00:00:01,7648,3050
1970-01-01 00:00:01,7648,4716
1970-01-01 00:00:01,7648,5297
1970-01-01 00:00:01,7649,4463
1970-01-01 00:00:01,7649,9209
1970-01-01 00:00:01,7649,11416
1970-01-01 00:00:01,7650,4036
1970-01-01 00:00:01,7650,4692
1970-01-01 00:00:01,7650,5473
1970-01-01 00:00:01,7650,12449
1970-01-01 00:00:01,7650,12808
1970-01-01 00:00:01,7651,13835
1970-01-01 00:00:01,7651,14358
1970-01-01 00:00:01,7651,15016
1970-01-01 00:00:01,7651,15769
1970-01-01 00:00:01,7651,16383
1970-01-01 00:00:01,7652,17430
1970-01-01 00:00:01,7652,17550
1970-01-01 00:00:01,7652,17641
1970-01-01 00:00:01,7652,18346
1970-01-01 00:00:01,7652,18590
1970-01-01 00:00:01,7653,15240
1970-01-01 00:00:01,7653,15674
1970-01-01 00:00:01,7653,16109
1970-01-01 00:00:01,7653,16616
1970-01-01 00:00:01,7653,16642
1970-01-01 00:00:01,7654,4502
1970-01-01 00:00:01,7654,5487
1970-01-01 00:00:01,7654,8979
1970-01-01 00:00:01,7654,15324
1970-01-01 00:00:01,7654,15505
1970-01-01 00:00:01,7655,6225
1970-01-01 00:00:01,7655,6504
1970-01-01 00:00:01,7655,6505
1970-01-01 00:00:00,7656,198
1970-01-01 00:00:01,7656,10197
1970-01-01 00:00:01,7656,11000
1970-01-01 00:00:01,7657,12819
1970-01-01 00:00:01,7657,13131
1970-01-01 00:00:01,7657,13281
1970-01-01 00:00:01,7657,13552
1970-01-01 00:00:01,7657,14634
1970-01-01 00:00:01,7658,6940
1970-01-01 00:00:01,7658,6944
1970-01-01 00:00:01,7658,11189
1970-01-01 00:00:01,7658,11406
1970-01-01 00:00:01,7658,15504
1970-01-01 00:00:00,7659,6270
1970-01-01 00:00:00,7659,12659
1970-01-01 00:00:00,7659,14424
1970-01-01 00:00:00,7659,15092
1970-01-01 00:00:00,7659,16039
1970-01-01 00:00:01,7660,2773
1970-01-01 00:00:01,7660,3531
1970-01-01 00:00:01,7660,4897
1970-01-01 00:00:01,7660,6875
1970-01-01 00:00:01,7661,6614
1970-01-01 00:00:01,7661,7290
1970-01-01 00:00:01,7661,7292
1970-01-01 00:00:01,7661,7301
1970-01-01 00:00:01,7661,10688
1970-01-01 00:00:01,7662,1413
1970-01-01 00:00:01,7662,10693
1970-01-01 00:00:01,7662,11662
1970-01-01 00:00:01,7662,13599
1970-01-01 00:00:01,7662,15290
1970-01-01 00:00:01,7663,10547
1970-01-01 00:00:01,7663,11926
1970-01-01 00:00:01,7663,12947
1970-01-01 00:00:01,7663,16527
1970-01-01 00:00:01,7663,16754
1970-01-01 00:00:00,7664,11952
1970-01-01 00:00:00,7664,14424
1970-01-01 00:00:00,7664,14560
1970-01-01 00:00:00,7664,15324
1970-01-01 00:00:00,7664,15775
1970-01-01 00:00:01,7665,6871
1970-01-01 00:00:01,7665,9036
1970-01-01 00:00:01,7665,9427
1970-01-01 00:00:01,7665,12789
1970-01-01 00:00:01,7665,13748
1970-01-01 00:00:01,7666,1877
1970-01-01 00:00:01,7666,3446
1970-01-01 00:00:01,7666,3870
1970-01-01 00:00:01,7666,8959
1970-01-01 00:00:00,7667,550
1970-01-01 00:00:00,7667,2631
1970-01-01 00:00:00,7667,7316
1970-01-01 00:00:00,7667,10526
1970-01-01 00:00:00,7667,12125
1970-01-01 00:00:01,7668,4250
1970-01-01 00:00:01,7668,10203
1970-01-01 00:00:01,7668,10338
1970-01-01 00:00:01,7668,13947
1970-01-01 00:00:00,7669,755
1970-01-01 00:00:00,7669,2831
1970-01-01 00:00:00,7669,3938
1970-01-01 00:00:00,7669,4538
1970-01-01 00:00:01,7670,13051
1970-01-01 00:00:01,7670,13134
1970-01-01 00:00:01,7670,13674
1970-01-01 00:00:01,7670,14941
1970-01-01 00:00:01,7670,16903
1970-01-01 00:00:01,7671,3551
1970-01-01 00:00:01,7671,4211
1970-01-01 00:00:01,7671,8070
1970-01-01 00:00:01,7671,8807
1970-01-01 00:00:01,7671,10533
1970-01-01 00:00:01,7672,200
1970-01-01 00:00:01,7672,7315
1970-01-01 00:00:01,7672,7908
1970-01-01 00:00:01,7672,10091
1970-01-01 00:00:01,7673,3973
1970-01-01 00:00:01,7673,6435
1970-01-01 00:00:01,7673,11074
1970-01-01 00:00:01,7673,12217
1970-01-01 00:00:01,7673,12396
1970-01-01 00:00:01,7674,3230
1970-01-01 00:00:01,7674,9806
1970-01-01 00:00:01,7674,12240
1970-01-01 00:00:01,7674,13727
1970-01-01 00:00:01,7674,15551
1970-01-01 00:00:01,7675,14315
1970-01-01 00:00:01,7675,14414
1970-01-01 00:00:01,7675,14963
1970-01-01 00:00:01,7675,15879
1970-01-01 00:00:01,7675,17646
1970-01-01 00:00:01,7676,1801
1970-01-01 00:00:01,7676,6953
1970-01-01 00:00:01,7676,16013
1970-01-01 00:00:00,7677,11071
1970-01-01 00:00:00,7677,15202
1970-01-01 00:00:00,7677,17694
1970-01-01 00:00:01,7677,6379
1970-01-01 00:00:01,7678,11626
1970-01-01 00:00:01,7678,13573
1970-01-01 00:00:01,7678,14338
1970-01-01 00:00:01,7678,14966
1970-01-01 00:00:01,7678,16250
1970-01-01 00:00:01,7679,9513
1970-01-01 00:00:01,7679,10567
1970-01-01 00:00:01,7679,10627
1970-01-01 00:00:01,7679,13021
1970-01-01 00:00:01,7680,11128
1970-01-01 00:00:01,7680,11518
1970-01-01 00:00:01,7680,11868
1970-01-01 00:00:01,7680,11984
1970-01-01 00:00:01,7680,13370
1970-01-01 00:00:01,7681,4717
1970-01-01 00:00:01,7681,5641
1970-01-01 00:00:01,7681,8044
1970-01-01 00:00:01,7681,12756
1970-01-01 00:00:01,7682,16261
1970-01-01 00:00:01,7682,17023
1970-01-01 00:00:01,7682,17354
1970-01-01 00:00:01,7682,17559
1970-01-01 00:00:01,7682,17732
1970-01-01 00:00:01,7683,15490
1970-01-01 00:00:01,7683,16938
1970-01-01 00:00:01,7683,17144
1970-01-01 00:00:01,7683,17378
1970-01-01 00:00:01,7683,17694
1970-01-01 00:00:01,7684,11188
1970-01-01 00:00:01,7684,11347
1970-01-01 00:00:01,7684,11860
1970-01-01 00:00:01,7684,15202
1970-01-01 00:00:01,7684,16108
1970-01-01 00:00:01,7685,16355
1970-01-01 00:00:01,7685,17253
1970-01-01 00:00:01,7685,18004
1970-01-01 00:00:01,7685,18052
1970-01-01 00:00:01,7685,18214
1970-01-01 00:00:00,7686,2053
1970-01-01 00:00:00,7686,2575
1970-01-01 00:00:00,7686,6994
1970-01-01 00:00:00,7686,12664
1970-01-01 00:00:01,7687,11726
1970-01-01 00:00:01,7687,11727
1970-01-01 00:00:01,7687,11728
1970-01-01 00:00:01,7687,11729
1970-01-01 00:00:01,7687,13638
1970-01-01 00:00:01,7688,14634
1970-01-01 00:00:01,7688,14672
1970-01-01 00:00:01,7688,15588
1970-01-01 00:00:01,7688,17126
1970-01-01 00:00:01,7688,17379
1970-01-01 00:00:01,7689,15082
1970-01-01 00:00:01,7689,15140
1970-01-01 00:00:01,7689,15602
1970-01-01 00:00:01,7689,16314
1970-01-01 00:00:01,7689,16764
1970-01-01 00:00:00,7690,2168
1970-01-01 00:00:00,7690,4426
1970-01-01 00:00:00,7690,7525
1970-01-01 00:00:00,7690,17909
1970-01-01 00:00:01,7691,1572
1970-01-01 00:00:01,7691,2256
1970-01-01 00:00:01,7691,7566
1970-01-01 00:00:01,7691,14954
1970-01-01 00:00:00,7692,6987
1970-01-01 00:00:00,7692,12327
1970-01-01 00:00:00,7692,12761
1970-01-01 00:00:00,7692,13880
1970-01-01 00:00:00,7692,15064
1970-01-01 00:00:01,7693,3744
1970-01-01 00:00:01,7693,5208
1970-01-01 00:00:01,7693,10677
1970-01-01 00:00:01,7694,5272
1970-01-01 00:00:01,7694,7201
1970-01-01 00:00:01,7694,7556
1970-01-01 00:00:01,7694,12961
1970-01-01 00:00:01,7695,2613
1970-01-01 00:00:01,7695,9714
1970-01-01 00:00:01,7695,13923
1970-01-01 00:00:01,7696,6565
1970-01-01 00:00:01,7696,11944
1970-01-01 00:00:01,7696,12338
1970-01-01 00:00:01,7696,16100
1970-01-01 00:00:01,7696,16879
1970-01-01 00:00:01,7697,12118
1970-01-01 00:00:01,7697,12907
1970-01-01 00:00:01,7697,14381
1970-01-01 00:00:01,7697,14481
1970-01-01 00:00:01,7697,17421
1970-01-01 00:00:00,7698,17305
1970-01-01 00:00:00,7698,17363
1970-01-01 00:00:01,7698,762
1970-01-01 00:00:01,7698,5047
1970-01-01 00:00:01,7698,9741
1970-01-01 00:00:01,7699,1170
1970-01-01 00:00:01,7699,2187
1970-01-01 00:00:01,7699,2810
1970-01-01 00:00:01,7700,690
1970-01-01 00:00:01,7700,698
1970-01-01 00:00:01,7700,5936
1970-01-01 00:00:01,7700,12640
1970-01-01 00:00:01,7700,14633
1970-01-01 00:00:01,7701,3263
1970-01-01 00:00:01,7701,4357
1970-01-01 00:00:01,7701,4927
1970-01-01 00:00:00,7702,4000
1970-01-01 00:00:00,7702,11981
1970-01-01 00:00:00,7702,15782
1970-01-01 00:00:01,7703,12930
1970-01-01 00:00:01,7703,12970
1970-01-01 00:00:01,7703,13797
1970-01-01 00:00:01,7703,14287
1970-01-01 00:00:01,7703,15202
1970-01-01 00:00:00,7704,9320
1970-01-01 00:00:01,7704,1785
1970-01-01 00:00:01,7704,10842
1970-01-01 00:00:01,7705,6763
1970-01-01 00:00:01,7705,6773
1970-01-01 00:00:01,7705,7018
1970-01-01 00:00:01,7706,9208
1970-01-01 00:00:01,7706,13718
1970-01-01 00:00:01,7706,14577
1970-01-01 00:00:01,7706,14582
1970-01-01 00:00:01,7706,15088
1970-01-01 00:00:01,7707,13024
1970-01-01 00:00:01,7707,13894
1970-01-01 00:00:01,7707,17046
1970-01-01 00:00:01,7707,17954
1970-01-01 00:00:01,7708,15356
1970-01-01 00:00:01,7708,16282
1970-01-01 00:00:01,7708,16491
1970-01-01 00:00:01,7708,16654
1970-01-01 00:00:01,7708,16723
1970-01-01 00:00:00,7709,4582
1970-01-01 00:00:00,7709,12573
1970-01-01 00:00:00,7709,14470
1970-01-01 00:00:01,7710,796
1970-01-01 00:00:01,7710,15476
1970-01-01 00:00:01,7710,17748
1970-01-01 00:00:01,7711,14919
1970-01-01 00:00:01,7711,15356
1970-01-01 00:00:01,7711,16282
1970-01-01 00:00:01,7711,16654
1970-01-01 00:00:01,7711,17520
1970-01-01 00:00:01,7712,4531
1970-01-01 00:00:01,7712,6316
1970-01-01 00:00:01,7712,6387
1970-01-01 00:00:01,7712,6395
1970-01-01 00:00:01,7712,8967
1970-01-01 00:00:00,7713,9812
1970-01-01 00:00:00,7713,12456
1970-01-01 00:00:00,7713,12539
1970-01-01 00:00:00,7713,14181
1970-01-01 00:00:00,7713,14773
1970-01-01 00:00:01,7714,11471
1970-01-01 00:00:01,7714,13640
1970-01-01 00:00:01,7714,13795
1970-01-01 00:00:01,7714,14626
1970-01-01 00:00:01,7714,15358
1970-01-01 00:00:00,7715,2659
1970-01-01 00:00:00,7715,7590
1970-01-01 00:00:00,7715,13867
1970-01-01 00:00:00,7715,14424
1970-01-01 00:00:01,7716,1748
1970-01-01 00:00:01,7716,4789
1970-01-01 00:00:01,7716,4790
1970-01-01 00:00:01,7717,2591
1970-01-01 00:00:01,7717,3568
1970-01-01 00:00:01,7717,4201
1970-01-01 00:00:01,7717,9243
1970-01-01 00:00:01,7717,10229
1970-01-01 00:00:01,7718,14635
1970-01-01 00:00:01,7718,15906
1970-01-01 00:00:01,7718,15939
1970-01-01 00:00:01,7718,15971
1970-01-01 00:00:01,7718,17269
1970-01-01 00:00:00,7719,1145
1970-01-01 00:00:00,7719,17111
1970-01-01 00:00:00,7719,17801
1970-01-01 00:00:01,7720,4816
1970-01-01 00:00:01,7720,15879
1970-01-01 00:00:01,7720,16102
1970-01-01 00:00:00,7721,724
1970-01-01 00:00:00,7721,804
1970-01-01 00:00:00,7721,6985
1970-01-01 00:00:00,7721,12644
1970-01-01 00:00:01,7722,2657
1970-01-01 00:00:01,7722,8176
1970-01-01 00:00:01,7722,8208
1970-01-01 00:00:01,7722,8666
1970-01-01 00:00:01,7722,12979
1970-01-01 00:00:01,7723,5352
1970-01-01 00:00:01,7723,6449
1970-01-01 00:00:01,7723,6769
1970-01-01 00:00:01,7724,7908
1970-01-01 00:00:01,7724,8870
1970-01-01 00:00:01,7724,8994
1970-01-01 00:00:01,7724,9034
1970-01-01 00:00:01,7724,11130
1970-01-01 00:00:01,7725,17559
1970-01-01 00:00:01,7725,17589
1970-01-01 00:00:01,7725,17855
1970-01-01 00:00:01,7725,17967
1970-01-01 00:00:01,7725,18505
1970-01-01 00:00:00,7726,958
1970-01-01 00:00:00,7726,2607
1970-01-01 00:00:00,7726,6208
1970-01-01 00:00:00,7727,1773
1970-01-01 00:00:01,7727,1609
1970-01-01 00:00:01,7727,7315
1970-01-01 00:00:01,7727,7908
1970-01-01 00:00:01,7727,8307
1970-01-01 00:00:01,7728,4472
1970-01-01 00:00:01,7728,4474
1970-01-01 00:00:01,7728,4476
1970-01-01 00:00:00,7729,8172
1970-01-01 00:00:00,7729,12028
1970-01-01 00:00:01,7729,7229
1970-01-01 00:00:00,7730,3999
1970-01-01 00:00:00,7730,7399
1970-01-01 00:00:00,7730,12604
1970-01-01 00:00:01,7731,2778
1970-01-01 00:00:01,7731,6694
1970-01-01 00:00:01,7731,14061
1970-01-01 00:00:01,7732,5464
1970-01-01 00:00:01,7732,7918
1970-01-01 00:00:01,7732,8004
1970-01-01 00:00:01,7732,14447
1970-01-01 00:00:01,7732,14846
1970-01-01 00:00:00,7733,2567
1970-01-01 00:00:00,7733,7782
1970-01-01 00:00:00,7733,8147
1970-01-01 00:00:00,7733,9330
1970-01-01 00:00:00,7733,12649
1970-01-01 00:00:00,7734,13590
1970-01-01 00:00:01,7734,802
1970-01-01 00:00:01,7734,9094
1970-01-01 00:00:01,7734,9321
1970-01-01 00:00:01,7734,17437
1970-01-01 00:00:01,7735,2351
1970-01-01 00:00:01,7735,4564
1970-01-01 00:00:01,7735,5999
1970-01-01 00:00:01,7735,10636
1970-01-01 00:00:01,7736,5987
1970-01-01 00:00:01,7736,7822
1970-01-01 00:00:01,7736,7901
1970-01-01 00:00:01,7736,8940
1970-01-01 00:00:01,7736,9574
1970-01-01 00:00:01,7737,1431
1970-01-01 00:00:01,7737,3220
1970-01-01 00:00:01,7737,10044
1970-01-01 00:00:01,7738,9504
1970-01-01 00:00:01,7738,9994
1970-01-01 00:00:01,7738,13097
