itemId,iid
1401207561,8833
140120760X,8834
1401207618,8835
1401207863,8836
1401208371,8837
140120838X,8838
1401208495,8839
1401301800,8840
1401301827,8841
1401301975,8842
1401302513,8843
1401302548,8844
1401302564,8845
1401302599,8846
1401307450,8847
1401308104,8848
1401308139,8849
1401308201,8850
140135923X,8851
1401384935,8852
1401384951,8853
1401384978,8854
1401900488,8855
1401900593,8856
1401904637,8857
140190467X,8858
1401904734,8859
1401904750,8860
1401905323,8861
1401906192,8862
1401911080,8863
1401911498,8864
1402200455,8865
1402200544,8866
140220521X,8867
1402508638,8868
1402508719,8869
1402515154,8870
1402518692,8871
1402523882,8872
1402523939,8873
1402566271,8874
1402572018,8875
1402572328,8876
1402575890,8877
1402586582,8878
1402733836,8879
1403384703,8880
1403394733,8881
1403401586,8882
1403971692,8883
1403971749,8884
1403973083,8885
1404207953,8886
1404302840,8887
1404312943,8888
1404313672,8889
1404317880,8890
1404323880,8891
1404324445,8892
1404325166,8893
1404329226,8894
1404329269,8895
1404329544,8896
1404330356,8897
1404330410,8898
1404335021,8899
1404339442,8900
1404339469,8901
1404348808,8902
1404362118,8903
1404365656,8904
1404385827,8905
1404801723,8906
1405001402,8907
140500598X,8908
1405006609,8909
1405049022,8910
1405089547,8911
1405117141,8912
1405153571,8913
1405304936,8914
1405824379,8915
1406502391,8916
1410102033,8917
1410400069,8918
1410400115,8919
1410400123,8920
141040014X,8921
1410400204,8922
1410400425,8923
141074115X,8924
1410755630,8925
1410762114,8926
1411627148,8927
1411636600,8928
1411647610,8929
1412040949,8930
1413300618,8931
1413300731,8932
1413300960,8933
1413301398,8934
1413301428,8935
1413301479,8936
1413301487,8937
141330494X,8938
1413406114,8939
1413416128,8940
1413484050,8941
1413711014,8942
1413729789,8943
1413766684,8944
1414046170,8945
1414202628,8946
1414224230,8947
141423435X,8948
1414243863,8949
1414251092,8950
141426612X,8951
1414301871,8952
1414302819,8953
1414303068,8954
1414307586,8955
1414307659,8956
141591673X,8957
1415916853,8958
1415918031,8959
1415923264,8960
1415924147,8961
1416500510,8962
1416505504,8963
1416505520,8964
141650558X,8965
1416509801,8966
1416509879,8967
1416509909,8968
1416510877,8969
1416517170,8970
1416520805,8971
141652164X,8972
1416900160,8973
141690025X,8974
1416900306,8975
1416905014,8976
1416915060,8977
1417616814,8978
1417616903,8979
1417616954,8980
1417616962,8981
1417617535,8982
1417617586,8983
1417617632,8984
1417617675,8985
141761806X,8986
1417618086,8987
1417618140,8988
1417618396,8989
1417622768,8990
1417623403,8991
1417623438,8992
1417623675,8993
1417627530,8994
1417627565,8995
1417628146,8996
1417628480,8997
1417629185,8998
1417634146,8999
141763779X,9000
1417637900,9001
1417639075,9002
141765029X,9003
1417910941,9004
1417916788,9005
1417917172,9006
1417922532,9007
1417928026,9008
1417932422,9009
1418421596,9010
141849352X,9011
1418500143,9012
1419103318,9013
1419103326,9014
1419107720,9015
1419109014,9016
1419117971,9017
1419123548,9018
1419140590,9019
1419150650,9020
1419154788,9021
1419156292,9022
141916998X,9023
1419175602,9024
1419180967,9025
1419191527,9026
1419191918,9027
1419192469,9028
1419302604,9029
141930738X,9030
141931274X,9031
1419316974,9032
1419327933,9033
1419333828,9034
1419339168,9035
1419354795,9036
1419364677,9037
1419365487,9038
1419381237,9039
1419390678,9040
1419390686,9041
1419616528,9042
1419951653,9043
141995170X,9044
1419952447,9045
1419952633,9046
1419953133,9047
1420843818,9048
1420854577,9049
1420868993,9050
1420869639,9051
1420926810,9052
1421501082,9053
1421506181,9054
1421506238,9055
1421800039,9056
1421800055,9057
1421800241,9058
1421803984,9059
1421808811,9060
142180882X,9061
1421808862,9062
1421809176,9063
1421904497,9064
1421919443,9065
1421925230,9066
1421945517,9067
1423300610,9068
1423301056,9069
1423301293,9070
1423304632,9071
1423304756,9072
1423304918,9073
142330537X,9074
1423306104,9075
1423306163,9076
1423308980,9077
1423309898,9078
1423311442,9079
1423315537,9080
1423315561,9081
1423315685,9082
1423315693,9083
1423316096,9084
1423316398,9085
1423319702,9086
1423319990,9087
1423320999,9088
142332143X,9089
1423409450,9090
1425000452,9091
1425011055,9092
1550131966,9093
1550225847,9094
1550226568,9095
1550226614,9096
1550226649,9097
1550226789,9098
1550379240,9099
1551051222,9100
1551112906,9101
1551114291,9102
1551662833,9103
1551663481,9104
1551664151,9105
155166416X,9106
1551664267,9107
1551664348,9108
1551667835,9109
1551667843,9110
155166786X,9111
1551667886,9112
1551667908,9113
1551667916,9114
1551667940,9115
1551667959,9116
1551667967,9117
1551668378,9118
1551668394,9119
1551668459,9120
1551668599,9121
1551668602,9122
1551668629,9123
1551668637,9124
155166870X,9125
1551669005,9126
1551669048,9127
1551669099,9128
1551669161,9129
1551669196,9130
1551669234,9131
1551669293,9132
1551669307,9133
1551669315,9134
155166934X,9135
1551669358,9136
1551669374,9137
1551669390,9138
155204193X,9139
1552041972,9140
1552042340,9141
1552042375,9142
1552042405,9143
1552042421,9144
1552042669,9145
1552090159,9146
1552095037,9147
1552451305,9148
1552634787,9149
1552635171,9150
1552853705,9151
1553063945,9152
1555042929,9153
1555042937,9154
1555042996,9155
1555178421,9156
1555178642,9157
155525344X,9158
1555531245,9159
1555534813,9160
1555536123,9161
1555660916,9162
1555830064,9163
1555834310,9164
1555838685,9165
1555839274,9166
1555839339,9167
1555839355,9168
1555914128,9169
1556110049,9170
1556112912,9171
1556114141,9172
1556114230,9173
1556114257,9174
1556154844,9175
1556432682,9176
1556433204,9177
1556590407,9178
1556591047,9179
1556610815,9180
1556610866,9181
1556611609,9182
1556615752,9183
1556617046,9184
1556617259,9185
1556706308,9186
1556851758,9187
1556851898,9188
1556852312,9189
1556852320,9190
1556852401,9191
155685241X,9192
1556852460,9193
1556852592,9194
1556853017,9195
1556853076,9196
1556853122,9197
1556853149,9198
1556856679,9199
1556856741,9200
1556856822,9201
1556857209,9202
1556857489,9203
1556857527,9204
1556858027,9205
1556863047,9206
1556904746,9207
1556904800,9208
1556909330,9209
1557042489,9210
1557094411,9211
1557100349,9212
1557100357,9213
1557131287,9214
1557251762,9215
1557253099,9216
1557287457,9217
1557361495,9218
1557361630,9219
1557388164,9220
1557423903,9221
1557425043,9222
155742537X,9223
1557429227,9224
1557487170,9225
1557503621,9226
1557833478,9227
1557833788,9228
1557834067,9229
1557869405,9230
1557880468,9231
1558002502,9232
1558006915,9233
1558008071,9234
1558008144,9235
1558173897,9236
155821318X,9237
1558217401,9238
1558321527,9239
155832156X,9240
1558321691,9241
1558321772,9242
1558321950,9243
1558322108,9244
1558322175,9245
155832223X,9246
1558322280,9247
1558322426,9248
155832254X,9249
1558322558,9250
155832304X,9251
1558490337,9252
1558493980,9253
1558493999,9254
1558501339,9255
1558504796,9256
1558530991,9257
1558605347,9258
1558614613,9259
1558614893,9260
1558746153,9261
1558747079,9262
1558850600,9263
1558850910,9264
1559213612,9265
1559270845,9266
1559271302,9267
1559271337,9268
1559271345,9269
1559271507,9270
1559271574,9271
1559271647,9272
1559271744,9273
1559272244,9274
1559272341,9275
1559272368,9276
1559276223,9277
1559276509,9278
1559276576,9279
1559277106,9280
1559277157,9281
1559277181,9282
1559350334,9283
1559350555,9284
1559360607,9285
1559360615,9286
1559361077,9287
1559391537,9288
1559391634,9289
1559391766,9290
1559406828,9291
155950241X,9292
1559633530,9293
1559705736,9294
1559705868,9295
1559705892,9296
1559705922,9297
1559705930,9298
155970635X,9299
1559706414,9300
155970666X,9301
1559707038,9302
1559707100,9303
1559707283,9304
1559723203,9305
1559941987,9306
1559942347,9307
1559946628,9308
1559946679,9309
155994675X,9310
1559947527,9311
155994806X,9312
1559948094,9313
1560001453,9314
1560235969,9315
1560235977,9316
1560236361,9317
1560252413,9318
1560252529,9319
1560252561,9320
1560253045,9321
1560256834,9322
1560256931,9323
1560257482,9324
1560258012,9325
1560258268,9326
1560446366,9327
1560526084,9328
1560540559,9329
1560540990,9330
1560542047,9331
1560542063,9332
1560544848,9333
1560545437,9334
1560545593,9335
1560545615,9336
1560546263,9337
1560549734,9338
1560549874,9339
1560549920,9340
1560656085,9341
1560760699,9342
1560761156,9343
1560761180,9344
1560761210,9345
1560850272,9346
1560850396,9347
1560850566,9348
1560851171,9349
1560870753,9350
1560975393,9351
156098998X,9352
1561002623,9353
1561002739,9354
1561003379,9355
156100345X,9356
1561007595,9357
1561007609,9358
1561007854,9359
1561370266,9360
1561381128,9361
1561384747,9362
1561385344,9363
1561484601,9364
156158360X,9365
1561583928,9366
156158438X,9367
1561585297,9368
1561632155,9369
1561632287,9370
1561632309,9371
156163316X,9372
1561701246,9373
1561704903,9374
1561705357,9375
1561705527,9376
1561706124,9377
1561706213,9378
1561709743,9379
1561709794,9380
1561709905,9381
1561794147,9382
1561797863,9383
1561798436,9384
1561799254,9385
1561840904,9386
1561842346,9387
1562010611,9388
1562011324,9389
1562790854,9390
1562801996,9391
1562802151,9392
1562802410,9393
1562870203,9394
1563052946,9395
1563054418,9396
1563054434,9397
1563054442,9398
1563058669,9399
1563335905,9400
1563335921,9401
1563336650,9402
1563336863,9403
1563411180,9404
1563411229,9405
156341144X,9406
1563524872,9407
1563525666,9408
1563526298,9409
1563891700,9410
1563891859,9411
1563891867,9412
1563891913,9413
1563892464,9414
1563892480,9415
1563892545,9416
1563892553,9417
1563892618,9418
1563892677,9419
1563892685,9420
1563893126,9421
1563893142,9422
1563893274,9423
1563893339,9424
156389338X,9425
1563896672,9426
1563896737,9427
1563896974,9428
1563897229,9429
1563897261,9430
156389727X,9431
1563897334,9432
1563897342,9433
1563897458,9434
1563897563,9435
1563897571,9436
1563898012,9437
1563898020,9438
1563898055,9439
156389808X,9440
1564024407,9441
1564144879,9442
1564144917,9443
1564145190,9444
1564559068,9445
1564559181,9446
1564559327,9447
156459050X,9448
1564774325,9449
156477452X,9450
1564966763,9451
1565041801,9452
1565041828,9453
1565048016,9454
1565048024,9455
1565048032,9456
1565048040,9457
1565048059,9458
1565048075,9459
1565048083,9460
1565048091,9461
1565048199,9462
1565048253,9463
1565074319,9464
1565111346,9465
1565112016,9466
1565112113,9467
1565115406,9468
156511566X,9469
1565115821,9470
1565115872,9471
1565116216,9472
1565117085,9473
1565119754,9474
1565119827,9475
1565121570,9476
1565121627,9477
1565121651,9478
1565630262,9479
1565635221,9480
1565840003,9481
1565840399,9482
156584372X,9483
1565845072,9484
1565845218,9485
1565848640,9486
1565848705,9487
156584873X,9488
1565848748,9489
1565848799,9490
1565848918,9491
1565849213,9492
1565849426,9493
1565849558,9494
156589166X,9495
1565892127,9496
1565892194,9497
1565928393,9498
1565970500,9499
1566091594,9500
1566490421,9501
1566563305,9502
1566635845,9503
1566636434,9504
1566636469,9505
1566636736,9506
1566636779,9507
1566914558,9508
1566914566,9509
1566914655,9510
1566915392,9511
1567181821,9512
1567182542,9513
1567182674,9514
1567183034,9515
1567183360,9516
1567186726,9517
1567186904,9518
1567188095,9519
1567188117,9520
1567188257,9521
1567230555,9522
1567310001,9523
1567310184,9524
1567403247,9525
1567403514,9526
1567403581,9527
1567403662,9528
156740409X,9529
1567404197,9530
1567406998,9531
1567407684,9532
1567408184,9533
1567922279,9534
1568023170,9535
1568027591,9536
156833172X,9537
156833186X,9538
1568332289,9539
1568362579,9540
1568362870,9541
1568383657,9542
1568490151,9543
156849386X,9544
1568494319,9545
1568495021,9546
1568521332,9547
1568581939,9548
156858198X,9549
1568582684,9550
1568582730,9551
1568582846,9552
1568582862,9553
1568583214,9554
1568600275,9555
1568652100,9556
1568950314,9557
1568950322,9558
1568950438,9559
1568950462,9560
156895056X,9561
1568951078,9562
1568951191,9563
1568954867,9564
1568954883,9565
1568955294,9566
1568955340,9567
1568955359,9568
1568955499,9569
156895610X,9570
1568956118,9571
1568958927,9572
156895896X,9573
1568959443,9574
1568959524,9575
1568959575,9576
1568959761,9577
1568959877,9578
1569065977,9579
1569243778,9580
1569244561,9581
1569244677,9582
1569244766,9583
1569245061,9584
1569245134,9585
156924877X,9586
1569312621,9587
1569313164,9588
1569313482,9589
1569317690,9590
156931778X,9591
1569470197,9592
1569470251,9593
1569470545,9594
1569473927,9595
1569473943,9596
1569473986,9597
1569565082,9598
1569710775,9599
1569711402,9600
1569711674,9601
1569712018,9602
1569712077,9603
1569712255,9604
1569716234,9605
156971634X,9606
1569800545,9607
1570088330,9608
1570423806,9609
1570423830,9610
1570424713,9611
1570429707,9612
1570613370,9613
157061377X,9614
1570614253,9615
1570614318,9616
1570614350,9617
1570623503,9618
1570624313,9619
1570629102,9620
157062917X,9621
1570670919,9622
1570671443,9623
1570713383,9624
157071777X,9625
1570719055,9626
1570754500,9627
1570755132,9628
1570755418,9629
1570760292,9630
1570960208,9631
1570960224,9632
1570960232,9633
1570960275,9634
1570960283,9635
1570960380,9636
1570980217,9637
157129077X,9638
157131234X,9639
1571316515,9640
157145697X,9641
1571458271,9642
1571572635,9643
1571687947,9644
1571740767,9645
1571740872,9646
1571741496,9647
1571741593,9648
1571741666,9649
157174200X,9650
1571742212,9651
1571892508,9652
1572240407,9653
157224108X,9654
1572313498,9655
1572434368,9656
1572437901,9657
1572700920,9658
1572700971,9659
1572702117,9660
1572702133,9661
1572810971,9662
1572973455,9663
1573221309,9664
1573221511,9665
1573221562,9666
1573221686,9667
1573222062,9668
1573222100,9669
157322233X,9670
1573225797,9671
1573225851,9672
1573226572,9673
1573227161,9674
157324161X,9675
1573241873,9676
1573241997,9677
1573441449,9678
1573441562,9679
1573531065,9680
1573927872,9681
1573928526,9682
1573928550,9683
1574160478,9684
1574322915,9685
1574411780,9686
1574531794,9687
1574532545,9688
1574532685,9689
1574780018,9690
1574882813,9691
1574883232,9692
1574883429,9693
1574884255,9694
1574887998,9695
1574888307,9696
1574889109,9697
157488915X,9698
1574904523,9699
1574904728,9700
1574905023,9701
1575021439,9702
1575110547,9703
157511061X,9704
1575111004,9705
157511111X,9706
1575111152,9707
1575111187,9708
1575420112,9709
1575420236,9710
1575451069,9711
1575664992,9712
1575666073,9713
1576462870,9714
1576462951,9715
1576463168,9716
1576463354,9717
1576600327,9718
1576600432,9719
157673109X,9720
1576734994,9721
1576736113,9722
1576736164,9723
1576736199,9724
1576736253,9725
1576736288,9726
1576736385,9727
1576739627,9728
1576739767,9729
1576739899,9730
1576739937,9731
1576750744,9732
1576750833,9733
1576751678,9734
1576752003,9735
1576752046,9736
1576830276,9737
1576830470,9738
1576830616,9739
1576831116,9740
1576831124,9741
1576835294,9742
1576835308,9743
1576835316,9744
1576835324,9745
1576835340,9746
1576835359,9747
1577314131,9748
1577330013,9749
1577470419,9750
1577946774,9751
1578151821,9752
1578152690,9753
1578210615,9754
1578400333,9755
1578514371,9756
1578514398,9757
1578514592,9758
1578518717,9759
1578519314,9760
1578519519,9761
1578519535,9762
1578561493,9763
1578561507,9764
1578565731,9765
1578565766,9766
1578565774,9767
1578565782,9768
1578565979,9769
1578565987,9770
1578566339,9771
1578566347,9772
1578567297,9773
157863010X,9774
1578630487,9775
1578849209,9776
1579101828,9777
1579122876,9778
1579123686,9779
1579180558,9780
1579181244,9781
1579217370,9782
1579390749,9783
1579541976,9784
1579541992,9785
1579542638,9786
1579546897,9787
1579546951,9788
1579547451,9789
157954746X,9790
1579547680,9791
1579548261,9792
1579570003,9793
157959512X,9794
157959526X,9795
1579620817,9796
1579651887,9797
1579652409,9798
1579652522,9799
1579720978,9800
1579900097,9801
1580050972,9802
1580051693,9803
1580082718,9804
1580082815,9805
1580083552,9806
1580084168,9807
1580171818,9808
1580172601,9809
158017308X,9810
1580495931,9811
1580495974,9812
1580530214,9813
1580535089,9814
1580622658,9815
1580622720,9816
1580627560,9817
1580627765,9818
1580628362,9819
1580628567,9820
1580650155,9821
1580650244,9822
1580812287,9823
158081302X,9824
1580890547,9825
1580890717,9826
1581101570,9827
1581127561,9828
158115349X,9829
1581341679,9830
1581341725,9831
1581341733,9832
1581342292,9833
1581342373,9834
1581342470,9835
1581342659,9836
1581343167,9837
1581346581,9838
1581346646,9839
1581346689,9840
158134676X,9841
1581346972,9842
1581347162,9843
158134726X,9844
1581347308,9845
1581347340,9846
1581347383,9847
1581347464,9848
1581347510,9849
1581410670,9850
1581500246,9851
1581500599,9852
1581600046,9853
1581800088,9854
1581803435,9855
1581807708,9856
1581820135,9857
1581820399,9858
1581823703,9859
1581823711,9860
1581823789,9861
1581824432,9862
1581824505,9863
1581824548,9864
1581824580,9865
1581824599,9866
1581825072,9867
1581825242,9868
1582010242,9869
1582010293,9870
1582015090,9871
1582182485,9872
1582340048,9873
1582340153,9874
1582343632,9875
1582343675,9876
1582343861,9877
1582344256,9878
1582345112,9879
1582345171,9880
1582347913,9881
1582349231,9882
1582349436,9883
1582380929,9884
1582381569,9885
1582401721,9886
1582401799,9887
1582401837,9888
1582402329,9889
1582432805,9890
1582432902,9891
1582433380,9892
1582612250,9893
1582616523,9894
1582701148,9895
1582790485,9896
1582872902,9897
1582878455,9898
1582878544,9899
1582878595,9900
1582971943,9901
1582972516,9902
158297263X,9903
1582972702,9904
1582972710,9905
1582972850,9906
1582972893,9907
1582972907,9908
1582972923,9909
1582972958,9910
1582972966,9911
1582973113,9912
1582973121,9913
1582973164,9914
1582973172,9915
1582973199,9916
1582973253,9917
1582973261,9918
158297327X,9919
1582973318,9920
1582973369,9921
1582973512,9922
1582973555,9923
158297358X,9924
1582974004,9925
1582974179,9926
1583140972,9927
1583141502,9928
1583141529,9929
1583141537,9930
1583141545,9931
158314157X,9932
1583141642,9933
1583141650,9934
1583141693,9935
1583141723,9936
1583141731,9937
158314174X,9938
1583141863,9939
1583141928,9940
1583142150,9941
1583142266,9942
1583142347,9943
1583142371,9944
1583142444,9945
1583142452,9946
1583142541,9947
158314255X,9948
1583143173,9949
1583145923,9950
1583145931,9951
1583145966,9952
1583146407,9953
1583146431,9954
1583146474,9955
1583146539,9956
1583146628,9957
1583146695,9958
1583224890,9959
1583224939,9960
1583224947,9961
1583225471,9962
158322601X,9963
1583226214,9964
1583226257,9965
1583226281,9966
1583331298,9967
1583332049,9968
158367070X,9969
1583940081,9970
158428045X,9971
1584281251,9972
1584302321,9973
1584680008,9974
1584792914,9975
1584792965,9976
1584793317,9977
1584793414,9978
1584793678,9979
1584794143,9980
1584794216,9981
1584794321,9982
1584850884,9983
158485653X,9984
1584857110,9985
1585360694,9986
1585423513,9987
1585424099,9988
1585424366,9989
1585424420,9990
1585424447,9991
1585470546,9992
1585470724,9993
1585470805,9994
1585471119,9995
1585471178,9996
1585471194,9997
1585471321,9998
158547133X,9999
1585471348,10000
1585471380,10001
1585471445,10002
158547147X,10003
1585471542,10004
1585474851,10005
1585474908,10006
158547553X,10007
1585475696,10008
1585475750,10009
1585475882,10010
1585476137,10011
158547617X,10012
1585476188,10013
1585476250,10014
1585477028,10015
1585670219,10016
1585670227,10017
1585670626,10018
1585673986,10019
1585674575,10020
1585674826,10021
1585676039,10022
1585676152,10023
1585711683,10024
1585743526,10025
158574364X,10026
1585748293,10027
1585868329,10028
1586170163,10029
1586190229,10030
1586190334,10031
1586210823,10032
1586211374,10033
1586211382,10034
1586211676,10035
1586214977,10036
1586215663,10037
1586215736,10038
1586215868,10039
1586216279,10040
1586216392,10041
1586217135,10042
1586420763,10043
1586420771,10044
1586420836,10045
1586482696,10046
1586482742,10047
1586482904,10048
1586483242,10049
1586483323,10050
1586483455,10051
1586483587,10052
1586483668,10053
1586631152,10054
1586634828,10055
1586634836,10056
1586634844,10057
1586649965,10058
1586851012,10059
1586970844,10060
1587155397,10061
1587155443,10062
158715546X,10063
1587156105,10064
1587156199,10065
1587158868,10066
1587171341,10067
1587240033,10068
1587240106,10069
1587240149,10070
1587240157,10071
158724036X,10072
1587243601,10073
158724375X,10074
1587243776,10075
1587243792,10076
1587243814,10077
1587243938,10078
1587244233,10079
1587244365,10080
1587244373,10081
158724442X,10082
1587244446,10083
1587244632,10084
1587244659,10085
1587245027,10086
1587245264,10087
1587247917,10088
1587247984,10089
158724859X,10090
1587248611,10091
1587248638,10092
1587248905,10093
1587249243,10094
1587317753,10095
1587470292,10096
1587470411,10097
158752192X,10098
1587680092,10099
1587680122,10100
1587680262,10101
1587882701,10102
1587883767,10103
1587883783,10104
1587884003,10105
158788769X,10106
1587887789,10107
1587888386,10108
1587888572,10109
1587889013,10110
1587901110,10111
1588074277,10112
1588209636,10113
1588276724,10114
1588340562,10115
1588340708,10116
1588342158,10117
1588512886,10118
1588513513,10119
1588513521,10120
1588514455,10121
1588518388,10122
1589190416,10123
1589190610,10124
1589199677,10125
1589199936,10126
1589260007,10127
1589260031,10128
1589267915,10129
1589268504,10130
1589268547,10131
1589269063,10132
158926908X,10133
1589390474,10134
1589395115,10135
1589610369,10136
1589639936,10137
1589820231,10138
1589971671,10139
1590071794,10140
1590071867,10141
1590071980,10142
1590072480,10143
159013026X,10144
159013060X,10145
159013107X,10146
1590131096,10147
1590131118,10148
1590170954,10149
1590170962,10150
1590171497,10151
1590171691,10152
159021000X,10153
1590302508,10154
1590302710,10155
159030277X,10156
1590302796,10157
1590304063,10158
1590382234,10159
1590402502,10160
1590521951,10161
1590521986,10162
1590522605,10163
1590522737,10164
1590522753,10165
1590523172,10166
1590523261,10167
1590523296,10168
1590523318,10169
1590524020,10170
1590524055,10171
1590524063,10172
159052411X,10173
1590524128,10174
1590524136,10175
159052764X,10176
1590560272,10177
1590580427,10178
1590580729,10179
1590580737,10180
1590580745,10181
1590581113,10182
1590581172,10183
1590581180,10184
1590581296,10185
1590581350,10186
1590590961,10187
1590591453,10188
1590591518,10189
1590595521,10190
1590596013,10191
1590596145,10192
1590596161,10193
1590596234,10194
1590770358,10195
1590790634,10196
1590790650,10197
1590791029,10198
1590862740,10199
1590862791,10200
1590862821,10201
1590862945,10202
1590864050,10203
159086428X,10204
1590864328,10205
1590867807,10206
1590867831,10207
1590868331,10208
1590868382,10209
1590868471,10210
1590868609,10211
1590869060,10212
1590869125,10213
1590869168,10214
1590869257,10215
1591021820,10216
159102188X,10217
1591021995,10218
1591022304,10219
1591022312,10220
1591022428,10221
1591022495,10222
1591022525,10223
1591023025,10224
1591023076,10225
1591023084,10226
1591023106,10227
1591090377,10228
1591093899,10229
1591094615,10230
1591131626,10231
1591133009,10232
1591136881,10233
1591138043,10234
1591138078,10235
1591143195,10236
159114745X,10237
1591163293,10238
1591164087,10239
159116429X,10240
1591167531,10241
1591169151,10242
1591298733,10243
1591298741,10244
1591392845,10245
1591392888,10246
1591394236,10247
1591397782,10248
1591397839,10249
1591398622,10250
1591430542,10251
1591451515,10252
1591451876,10253
1591473144,10254
1591609186,10255
1591791693,10256
1591791715,10257
1591793033,10258
159184021X,10259
1591854687,10260
1591858828,10261
1591858933,10262
1591960436,10263
1592120024,10264
1592243746,10265
1592244378,10266
1592248640,10267
1592249264,10268
1592286151,10269
1592401406,10270
1592401716,10271
1592573886,10272
1592573894,10273
1592573924,10274
1592573967,10275
1592574106,10276
1592574378,10277
1592761801,10278
1592798837,10279
1592850995,10280
1592868029,10281
1592910122,10282
1592910173,10283
1593072627,10284
1593072937,10285
1593072996,10286
1593074042,10287
1593082908,10288
1593082967,10289
1593082975,10290
1593083262,10291
1593090005,10292
1593090013,10293
1593090021,10294
1593090072,10295
1593090080,10296
1593104464,10297
1593108818,10298
1593300174,10299
1593303823,10300
1593350538,10301
1593350694,10302
1593350791,10303
1593350805,10304
1593350864,10305
159335133X,10306
1593351372,10307
1593351380,10308
1593351402,10309
1593351437,10310
159335150X,10311
1593351542,10312
1593352026,10313
1593352034,10314
1593352069,10315
1593352166,10316
1593352174,10317
1593355491,10318
1593355688,10319
1593356056,10320
1593356080,10321
1593356137,10322
1593356404,10323
159335648X,10324
1593357036,10325
1593357044,10326
1593357052,10327
1593359799,10328
1593359845,10329
159335987X,10330
159335990X,10331
1593359950,10332
1593359977,10333
1593550286,10334
1593550456,10335
1593551010,10336
1593554605,10337
1593555164,10338
1593555342,10339
1593555520,10340
1593556195,10341
1593559526,10342
1593559755,10343
1593559801,10344
1593760108,10345
1593760361,10346
1593760477,10347
1593760485,10348
1593761015,10349
1593761066,10350
1593973993,10351
1593974248,10352
1593974353,10353
159397440X,10354
1593974477,10355
1593978677,10356
1593978774,10357
1593978871,10358
1593979339,10359
1593979479,10360
1594143587,10361
1594150052,10362
1594160163,10363
1594200629,10364
1594200696,10365
1594200718,10366
1594200742,10367
1594200815,10368
1594200971,10369
1594260060,10370
1594390002,10371
159439024X,10372
1594480044,10373
1594480060,10374
1594489084,10375
1594489211,10376
1594676739,10377
1594830339,10378
159483105X,10379
1594835306,10380
1594860831,10381
1594860866,10382
1594860882,10383
1594861390,10384
1594861633,10385
1594862265,10386
159486229X,10387
1594930074,10388
1594930112,10389
159493018X,10390
1594930252,10391
1595140220,10392
1595140301,10393
159514031X,10394
1595140336,10395
1595140352,10396
1595140557,10397
1595230165,10398
1595230203,10399
1595264825,10400
159534005X,10401
1595402438,10402
1595406786,10403
1595406972,10404
1595540032,10405
1595540059,10406
1595550038,10407
1595550046,10408
1595550070,10409
1595550119,10410
1595550194,10411
1595580379,10412
1595710892,10413
1595753575,10414
1596000880,10415
1596001100,10416
1596001143,10417
1596001186,10418
1596001232,10419
1596001364,10420
1596001429,10421
1596001542,10422
1596004800,10423
1596005408,10424
1596005513,10425
1596005718,10426
1596005750,10427
1596005831,10428
159600603X,10429
1596006080,10430
1596006196,10431
1596006242,10432
1596006315,10433
1596006390,10434
1596009853,10435
1596009896,10436
1596056800,10437
1596073861,10438
1596074191,10439
1596430699,10440
1596431032,10441
1596441178,10442
1596610115,10443
1596871156,10444
1596871318,10445
1596871369,10446
1596880597,10447
1596880864,10448
1596912510,10449
159691274X,10450
1597221953,10451
1597222534,10452
1597222860,10453
1597222879,10454
1597260312,10455
1597370223,10456
1597374466,10457
1597374555,10458
1597375020,10459
1597375152,10460
1597378798,10461
1597379484,10462
1597401560,10463
1597521655,10464
159780004X,10465
159780018X,10466
1597800368,10467
1598004573,10468
1598182773,10469
1598188275,10470
1598530003,10471
1598590944,10472
1598870092,10473
1598870335,10474
159887036X,10475
1605295450,10476
1740307402,10477
1740307763,10478
1740591119,10479
1740591178,10480
1740594738,10481
1740930800,10482
1741047315,10483
1770071121,10484
1840321601,10485
1840385162,10486
184046254X,10487
1840463457,10488
1841155683,10489
1841191728,10490
1841191833,10491
1841192546,10492
1841196959,10493
184119817X,10494
1841490792,10495
1841492086,10496
1841581186,10497
1841763551,10498
1841763594,10499
1841764086,10500
1841951722,10501
1841951900,10502
1841952745,10503
1841957607,10504
1841972665,10505
1841973319,10506
1841973335,10507
1842120859,10508
1842121774,10509
1842329839,10510
184255123X,10511
184283388X,10512
1842833987,10513
1842834444,10514
1842837850,10515
1843336804,10516
1843500728,10517
1843604965,10518
184360535X,10519
1843605546,10520
1843605627,10521
1843605694,10522
1843606143,10523
1843606186,10524
1843621347,10525
184391106X,10526
1844071944,10527
1844083497,10528
184415145X,10529
1844161560,10530
1844161927,10531
1844162206,10532
1844163016,10533
1844281825,10534
1844570444,10535
1844670457,10536
1844675254,10537
1844675327,10538
1844675335,10539
184529047X,10540
1845760700,10541
1845760824,10542
1845960793,10543
1846370523,10544
1846370795,10545
1846480302,10546
1846570344,10547
1847026346,10548
1847026451,10549
1847026540,10550
1847026559,10551
1847026613,10552
1847026672,10553
1850891621,10554
1850892121,10555
1850892520,10556
1850893187,10557
1850895910,10558
1850896429,10559
1850896674,10560
1850897263,10561
185089745X,10562
1851522360,10563
1852242272,10564
1852424370,10565
1852853948,10566
1852853972,10567
1852854448,10568
1853264326,10569
1853268526,10570
1853672653,10571
185367303X,10572
1853814717,10573
1853992569,10574
1853996688,10575
1854107860,10576
1854110152,10577
1854302957,10578
1854716417,10579
1854795295,10580
1855321106,10581
